DATA;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
rf;PR;gasolinac;knn_rf_deepar_svr_catboost_arima;{};12;12;15079.742594767227;0.0587979192201343;36.36363636363637;-1.5039448354666676;0.20706447352894508;207801.30148353896;204351.1169295353;207891.10971636174;213390.68657269157;244913.07137986677;233613.81624586205;224745.84227973546;212157.22778912188;212176.10687999168;230174.73404930867;203286.41070996688;188846.31287309047
svr;PR;gasolinac;knn_rf_deepar_svr_catboost_arima;{};12;12;19094.463736298923;0.08085351689768634;72.72727272727273;-0.014225240862647965;0.28722894140227095;216817.18312750073;228194.69026602345;215219.00797876253;215069.8395105644;237043.71270697616;236801.3963972798;204692.09399617693;194102.6668106288;193054.77480115433;223492.11235333857;200618.18690344522;180327.6466662903
ridge;PR;gasolinac;knn_rf_deepar_svr_catboost_arima;{};12;12;19298.149454355043;0.08137839982179053;54.54545454545455;0.031749273853512644;0.2889960910660311;217355.56244623385;228449.1562963074;214555.82948495488;216273.44519753908;236816.57378750964;235963.6746784669;203528.2101980592;192768.8484343284;195202.41016750105;222943.678793502;201472.9168539484;178932.92101468725
linear;PR;gasolinac;knn_rf_deepar_svr_catboost_arima;{};12;12;19300.70217497967;0.08139127434395768;54.54545454545455;0.032178170127267744;0.2890403432839932;217364.25893089708;228466.91354902423;214533.8127460276;216273.37978129368;236822.47620408743;235963.86388184302;203502.279170392;192769.40704309227;195208.6057063667;222946.64046936715;201481.6765053013;178918.99764950844
