DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
log;10092.47726011624;MS;querosenedeaviacao;knn;{'n_neighbors': 7};12;12;555.4097206316533;0.2771942790042122;63.63636363636363;11.032327449864496;1.6335164612657025;2094.7004173085697;2112.886272048438;1845.0926756653173;1653.641480667043;1200.6852860777756;1330.6052034283591;1177.163858927427;1285.118374192249;1604.5345150374314;1360.647805493468;1671.910220549905;1856.4431624100685
normal;7427.176899807548;MS;querosenedeaviacao;knn;{'n_neighbors': 5};12;12;510.2938564860257;0.2621927603325678;72.72727272727273;7.417210569244736;1.504012356468615;2176.629369381453;2205.710790478955;1844.586802446648;1628.8997167294158;1396.281208775029;1461.97346973145;1177.8492814329145;1286.1552777162703;1266.8786447836248;1721.7470757167423;1600.1913364086872;2206.4330684801707
