DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
normal;130972.4493449443;DF;gasolinac;SARIMA;{'p': 5, 'd': 1, 'q': 1, 'P': 4, 'D': 0, 'Q': 4, 's': 12};12;12;11042.400519062234;0.11848025873218508;72.72727272727273;-7.625545198342021;1.1861569695602707;84456.02573288704;86104.90317925537;91430.97849559563;87025.73593967427;93977.52125595364;98012.31894594019;95691.4284482146;98434.05957507927;93040.26621777241;106626.20449252089;83601.44629416481;87780.66097413824;-3.3274245854465514;0.013696224417846597;16;380;-3.4476763783532585;-2.869176103659426;-2.570837873961219;True
deseasonal;67683.74767123359;DF;gasolinac;SARIMA;{'p': 3, 'd': 0, 'q': 2, 'P': 3, 'D': 0, 'Q': 4, 's': 12};12;12;8553.042672350737;0.0932250674179426;81.81818181818181;-5.385146072105003;0.9366017044400546;85812.90667797587;85705.11204307644;91470.47646802173;86799.41932341573;92337.21648165223;95412.97609024502;94351.48713909878;95330.68101093698;90200.56086173508;101749.45640559938;80529.47699475223;83454.8288554451;-3.740545401202369;0.0035776739878970935;15;381;-3.4476305904172904;-2.869155980820355;-2.570827146203181;True
log;98718.39361036978;DF;gasolinac;SARIMA;{'p': 6, 'd': 1, 'q': 1, 'P': 2, 'D': 0, 'Q': 4, 's': 12};12;12;8331.974765998308;0.0890856580020773;72.72727272727273;-2.9708979985405883;0.906448774374482;82931.09081059751;83031.79522774334;89633.7988628086;83268.54340511409;89558.82169376104;94314.41486606175;90616.27015958591;93347.54232420442;87637.2568202059;102801.38770855467;78610.24142255331;82589.6543624074;-3.291346076556074;0.015269764634439187;16;380;-3.4476763783532585;-2.869176103659426;-2.570837873961219;True
