DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
normal;77210.43055795779;MG;querosenedeaviacao;SARIMA;{'p': 4, 'd': 1, 'q': 5, 'P': 2, 'D': 0, 'Q': 5, 's': 12};12;12;4853.784663278349;0.36984379079436996;63.63636363636363;-36.35535284040499;0.6628052673927487;14338.393559577671;14608.156276163028;16345.008957898172;15921.379107535866;19131.52446196314;18791.799711134187;17810.319075803956;18512.261321621598;17410.02653768889;19378.096551957722;19021.475269411814;15820.074548914023;-4.017731131234939;0.001320459365097186;13;383;-3.44753973676872;-2.8691160516676844;-2.57080585953957;True
deseasonal;79133.08246338407;MG;querosenedeaviacao;SARIMA;{'p': 1, 'd': 0, 'q': 1, 'P': 6, 'D': 0, 'Q': 5, 's': 12};12;12;3993.2308067366303;0.30691537586226975;54.54545454545455;-30.204076558767934;0.5506595171216669;14421.578222732653;13986.922199408662;14900.632240110494;15527.355719318914;17378.53877996323;17536.05832745656;17032.25678755273;17554.91289340986;17391.923810759647;18816.31097158377;17828.000651943275;15371.827008208285;-2.8720586343493655;0.04869501411832443;17;379;-3.4477224095888497;-2.869196333125208;-2.5708486586002604;True
log;47848.52402281732;MG;querosenedeaviacao;SARIMA;{'p': 6, 'd': 0, 'q': 1, 'P': 4, 'D': 0, 'Q': 1, 's': 12};12;12;4007.492759421056;0.29894570786272057;72.72727272727273;-29.34110347891446;0.5349263978350531;13859.676750586106;13818.75792435915;15227.664094363105;15027.391013992774;17910.567380633132;17762.977936146126;17045.55511795188;17474.91258182425;16424.203567410637;18668.43760977259;18504.584474167623;14710.956243670931;-3.8202454418127707;0.0027068386985406884;12;384;-3.4474946672686824;-2.8690962436986855;-2.570795299750434;True
