DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
normal;439591.3782813938;MT;oleodiesel;ARMA;{'p': 20, 'd': 0, 'q': 12};12;12;30378.23061689857;0.085004346079782;72.72727272727273;6.962799423158203;0.9804693216140832;310287.7739808464;260579.43750192493;282673.77422019665;334666.79995258444;351614.28462821065;322841.39791641536;324632.98429053964;317184.6950964335;270901.5271002265;262931.9429285229;308117.76580518635;348264.3412820874;-5.29318032809699;5.656598989554665e-06;17;379;-3.4477224095888497;-2.869196333125208;-2.5708486586002604;True
log;458614.4376200877;MT;oleodiesel;ARMA;{'p': 15, 'd': 0, 'q': 16};12;12;31692.607519481626;0.0852433477066861;72.72727272727273;7.080545616672613;0.987498933251117;314156.0800642896;259443.91521824533;281515.4905354493;343162.2254871308;351723.036989758;321939.4497317316;323069.02326707006;316813.46581569733;274837.2142289791;261327.39480249328;297384.2666606995;344649.22074232355;-5.394910683356705;3.471577838707397e-06;17;379;-3.4477224095888497;-2.869196333125208;-2.5708486586002604;True
deseasonal;401497.1810362067;MT;oleodiesel;ARMA;{'p': 11, 'd': 0, 'q': 16};12;12;33882.645165338545;0.09277171763178214;72.72727272727273;7.871689924774151;1.0807017945209958;321470.93211569247;257925.8861429716;276126.0660169775;332755.06256829744;342596.5409020746;326178.60541102017;314564.6842109631;320804.72398176824;275202.98964887246;253471.31005472015;302765.98797539953;334740.04270887456;-4.144197352882023;0.0008178311636033177;13;383;-3.44753973676872;-2.8691160516676844;-2.57080585953957;True
