DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;304795.55793419835;MG;glp;knn;{'n_neighbors': 9};12;12;15445.857412127001;0.11688886425178047;54.54545454545455;9.885162421213122;1.15230520736726;96243.63903868143;105802.61367627508;104358.125064406;110736.58972303178;113298.88030935788;114863.92498283123;112892.94544602252;105423.50905246651;106736.76013022821;103832.86986357268;108221.35917002514;99675.66307117992
log;233957.0930234229;MG;glp;knn;{'n_neighbors': 3};12;12;14810.665574354716;0.11659607250384861;63.63636363636363;9.151759285243608;1.13230537501625;95414.98490425678;109560.90484885465;109241.5696759394;114879.37176142573;114603.40674422399;117494.9872748436;112281.85457758978;106557.59802777345;107527.54481691391;101029.14072249895;105710.91543129442;98218.91503847713
deseasonal;233243.2737831384;MG;glp;knn;{'n_neighbors': 9};12;12;14769.681640858267;0.10623601354453725;63.63636363636363;9.71246648228056;1.065384808144666;107019.8552663066;100690.79456100437;104119.14322424047;107768.39993812553;112431.52411391283;111803.51717793582;107739.50361336401;108405.9995265156;106190.56939345575;112212.44080004381;105187.14752754327;100974.97374944783
