DATA;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;BA;glp;knn_rf_deepar_svr_catboost_arima;{};12;12;3646.2255991201614;0.0321214426986116;72.72727272727273;0.6754930490249526;0.6490501527853799;68700.20650102489;67471.32149800444;72598.62967334651;76308.71902019865;78253.67600469661;79055.87531716056;70821.86953618193;74039.56938504757;71587.74301860285;71691.30553380476;69201.77589823649;64398.01970816993
deseasonal;BA;glp;knn_rf_deepar_svr_catboost_arima;{};12;12;4174.148626732271;0.0413001268713249;63.63636363636363;0.28632227740671323;0.8356613905819303;68169.23153027793;67260.35381906397;72963.54259103215;74289.80409756862;78644.95951172536;77635.5755738346;73552.7265244243;75693.37858663336;71341.2088928245;73602.09502955823;70308.20325143909;64053.43895156583
log;BA;glp;knn_rf_deepar_svr_catboost_arima;{};12;12;3564.7623935511947;0.031028188697208577;72.72727272727273;0.8274742293883913;0.622509107238926;69279.25438869958;65689.4728678627;71740.13696053451;77573.16680998991;77690.53460282904;78714.58770662517;70220.38760214671;71944.52233939226;70751.55497760975;74799.46696941729;69438.19529338625;64965.18589005673
