DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
log;78639.87039378448;AM;querosenedeaviacao;xgb;{'learning_rate': 0.3, 'n_estimators': 50, 'subsample': 0.8};12;12;3595.8280438568654;0.4990907823471599;54.54545454545455;-50.061586825821976;0.9970489506596644;6964.083;7833.507;9357.893;9932.244;10074.367;9797.704;10818.304;11968.115;13301.87;10595.844;9887.608;9205.715
normal;69002.19358654147;AM;querosenedeaviacao;xgb;{'subsample': 0.8, 'n_estimators': 100, 'learning_rate': 0.2};12;12;3776.274999217447;0.5261862828729305;63.63636363636363;-52.623744079534205;1.0480780203159452;6749.08;7576.625;9654.211;10150.618;10769.235;11830.026;11632.037;11026.599;11712.666;11135.662;10972.439;8572.453
