DATA;MCPM;UF;PRODUCT;MODEL;SAVED MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;10.021170987886826;RJ;querosenedeaviacao;ARIMA;./pickle_arima/querosenedeaviacao/normal/RJ_normal.pkl;{'p': 6, 'd': 0, 'q': 13};-;12;0.2530920375449224;0.6658828988617839;75.0;-5.914232790388355;-0.4527666232476712;-0.4702218755272972;-0.504667194577923;-0.6441823484713384;-0.5785786179728665;-0.38568923252691767;-0.5635527810900389;-0.561030719388107;-0.5102613151504892;-0.31002745246462154;-0.47105516182994134;-0.5831339954336481
deseasonal;10.678935136424831;RJ;querosenedeaviacao;ARIMA;./pickle_arima/querosenedeaviacao/deseasonal/RJ_deseasonal.pkl;{'p': 8, 'd': 0, 'q': 14};-;12;0.2160768885688686;0.5204079962931814;66.66666666666667;8.432828581358102;-0.5145922028771004;-0.665539573276849;-0.5783054703987038;-0.7246010801688283;-0.4218575145387957;-0.20642208355380018;-0.4693631698408626;-0.41249626841065756;-0.39163290722282484;-0.11949535469746572;-0.22008233479009326;-0.4932601858887125
deseasonal-log;10.512765619376495;RJ;querosenedeaviacao;ARIMA;./pickle_arima/querosenedeaviacao/deseasonal_log/RJ_deseasonal_log.pkl;{'p': 5, 'd': 0, 'q': 10};-;12;0.2038747588853827;0.5212827167021895;66.66666666666667;-3.0161635988492006;-0.574085909141452;-0.6486106583533192;-0.6096648998315422;-0.7560802222560454;-0.41786646995550214;-0.3049301703210311;-0.586091178190037;-0.4773682637955965;-0.4099509066454018;-0.28818921649324236;-0.2934718152188744;-0.5037208547652361
deseasonal-diff;13.52721122795548;RJ;querosenedeaviacao;ARIMA;./pickle_arima/querosenedeaviacao/deseasonal_diff/RJ_deseasonal_diff.pkl;{'p': 5, 'd': 0, 'q': 8};-;12;0.24708531061885708;0.6850295524500395;66.66666666666667;-26.14721643088147;-0.6573015770154175;-0.9110956429748999;-0.7370376514988994;-0.8007742337470487;-0.526819471396566;-0.4440752259058376;-0.5654263695859192;-0.5820817440220026;-0.5468252964845236;-0.3985015310668748;-0.3241057626934027;-0.6940315223211444
diff;23.478993919211;RJ;querosenedeaviacao;ARIMA;./pickle_arima/querosenedeaviacao/diff/RJ_diff.pkl;{'p': 2, 'd': 0, 'q': 12};-;12;0.3416306336716331;0.9519025209715449;58.333333333333336;-42.74848444113409;-0.5963313535495433;-0.6659902640574311;-0.5984639908503429;-0.7498098702448669;-0.6917382272317333;-0.6454649598238859;-0.7879754229257199;-0.6972105287184456;-0.6618577921907041;-0.6108088189307995;-0.7280433227935454;-0.7003490540650598
log;13.881199507128898;RJ;querosenedeaviacao;ARIMA;./pickle_arima/querosenedeaviacao/log/RJ_log.pkl;{'p': 2, 'd': 0, 'q': 13};-;12;0.22646951841659385;0.5399697710502974;58.333333333333336;-0.08967998711616869;-0.5098559829913629;-0.5897050140775999;-0.4644688755179356;-0.6240178026883498;-0.5173918819678605;-0.4659568937849503;-0.5259482545699719;-0.45770728178868403;-0.39334997624848533;-0.32586813852631735;-0.44331764746223357;-0.38568696219758003
log-diff;13.004428806155767;RJ;querosenedeaviacao;ARIMA;./pickle_arima/querosenedeaviacao/log_diff/RJ_log_diff.pkl;{'p': 12, 'd': 0, 'q': 2};-;12;0.24602491052735972;0.6501497550402086;66.66666666666667;-19.388334841096437;-0.564959795394854;-0.6066347131317471;-0.579631628472022;-0.6858186660348959;-0.575232197342844;-0.5592938584667095;-0.6256263959701744;-0.6239480799467927;-0.4490839009757899;-0.43323553961220007;-0.4817444603200389;-0.617734595037863
