DATA;MCPM;UF;PRODUCT;MODEL;SAVED MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;54.03866504179116;MS;querosenedeaviacao;ARIMA;./pickle_arima/querosenedeaviacao/normal/MS_normal.pkl;{'p': 9, 'd': 0, 'q': 14};-;12;0.44125736038427577;2.0367074214842322;50.0;35.20666974437438;-0.223204141338382;-0.753109801671662;-0.502662034849028;-0.7785373726306695;-0.9109510956803413;-0.3806946487687799;-0.6096339672193543;-0.18856030870237062;-0.3787255524214446;-0.09586481420171125;0.13571285540503072;-0.4073884004860266
deseasonal;61.62121742027012;MS;querosenedeaviacao;ARIMA;./pickle_arima/querosenedeaviacao/deseasonal/MS_deseasonal.pkl;{'p': 6, 'd': 0, 'q': 9};-;12;0.513567377727325;3.6986900023528855;66.66666666666667;28.40274811473103;-0.17550760395446696;-0.5683448356960416;-0.30291547094358573;-0.601844780702092;-0.5879343384705679;-0.3403809662863325;-0.7166478182959367;-0.3799844990061026;-0.4757789935945562;-0.2928052558704495;-0.38715276058528236;-0.7992008776079056
deseasonal-log;51.58579726672475;MS;querosenedeaviacao;ARIMA;./pickle_arima/querosenedeaviacao/deseasonal_log/MS_deseasonal_log.pkl;{'p': 8, 'd': 0, 'q': 13};-;12;0.5220137341530642;3.0048972100427194;66.66666666666667;40.571350139765045;-0.1244318161490432;-0.6151380609695019;-0.3669879499663077;-0.6285777718614879;-0.5728158486534386;-0.07316078886457922;-0.4716197331707473;-0.2128651287526532;-0.4361578325043582;-0.23681317763647217;-0.2430743172644683;-0.6902414806310739
deseasonal-diff;65.21493508901389;MS;querosenedeaviacao;ARIMA;./pickle_arima/querosenedeaviacao/deseasonal_diff/MS_deseasonal_diff.pkl;{'p': 6, 'd': 0, 'q': 11};-;12;0.5045075363070269;3.9538729422432453;66.66666666666667;23.437286355828093;-0.19669110732034473;-0.6537359547836419;-0.3575660032685536;-0.675714033816298;-0.6235146319816508;-0.30662946853953266;-0.6470556492919041;-0.3681371035781627;-0.5769311123404542;-0.3405432384729995;-0.44873823953368497;-0.8235931288655991
diff;94.62953799849913;MS;querosenedeaviacao;ARIMA;./pickle_arima/querosenedeaviacao/diff/MS_diff.pkl;{'p': 9, 'd': 0, 'q': 11};-;12;0.41202057164820816;3.926375616767143;50.0;7.919462812345627;-0.2788268379547323;-0.8920449602592921;-0.574329924802348;-0.82234826251907;-1.0596707114071724;-0.5039883597706535;-0.8813971333788033;-0.393061811831926;-0.5421165195781477;-0.4477677000083153;-0.21628126027055417;-0.6269239322544111
log;89.70554690816601;MS;querosenedeaviacao;ARIMA;./pickle_arima/querosenedeaviacao/log/MS_log.pkl;{'p': 8, 'd': 0, 'q': 13};-;12;0.4659322285262779;3.6434376038471625;50.0;24.136331070137988;-0.07470342251889761;-0.7541725607693213;-0.4607994483445772;-0.8009295925216691;-0.9469828561263256;-0.2211133774444054;-0.8102269434784759;-0.2263458597520156;-0.5817929699058251;-0.37526671586113913;-0.029916534451734478;-0.6816451596484292
log-diff;111.88923210408304;MS;querosenedeaviacao;ARIMA;./pickle_arima/querosenedeaviacao/log_diff/MS_log_diff.pkl;{'p': 6, 'd': 0, 'q': 14};-;12;0.49689769643222204;4.625080726369881;50.0;17.185693786856497;-0.04549959478091736;-0.7700122248635779;-0.4372750526208211;-0.7434623170586097;-1.0110426459044266;-0.24564533180769743;-0.868869755141489;-0.29598749874389085;-0.6669204902058237;-0.5438059074374255;-0.08505556202164577;-0.7967317843943462
