DATA;MCPM;UF;PRODUCT;MODEL;SAVED MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;56.82166381087207;RN;querosenedeaviacao;ARIMA;./pickle_arima/querosenedeaviacao/normal/RN_normal.pkl;{'p': 5, 'd': 0, 'q': 5};-;12;0.34926487495211783;2.25943254827988;50.0;144.8028105499434;-0.08357043427954393;-0.057927235800553076;0.11001152509078885;0.21853017682763498;0.24683701414962816;0.040190331151781694;-0.04555480345602166;0.005128032332494797;0.12070094439927434;0.19937737996239688;0.10217977500058478;-0.009224009667144123
deseasonal;43.64006660026745;RN;querosenedeaviacao;ARIMA;./pickle_arima/querosenedeaviacao/deseasonal/RN_deseasonal.pkl;{'p': 4, 'd': 0, 'q': 7};-;12;0.3183757065314324;2.6795041267771835;66.66666666666667;160.82720597443884;0.11575525463345196;-0.23734299781841367;-0.08937644418443211;-0.16294168742135015;0.34955263984764967;0.13977604669332871;-0.06887473532937283;0.08926318962628801;0.30177156427817886;0.27041765563062203;0.5388432739431368;-0.0973377627074265
deseasonal-log;24.950513749180487;RN;querosenedeaviacao;ARIMA;./pickle_arima/querosenedeaviacao/deseasonal_log/RN_deseasonal_log.pkl;{'p': 7, 'd': 0, 'q': 6};-;12;0.22249188935303343;1.49614401294251;66.66666666666667;71.35617260801614;-0.012151251548040122;-0.3172418356867561;-0.21008407830255463;-0.3674271858306293;0.2574405154957256;-0.052118313535647914;-0.19665663975958786;-0.05053861628171669;0.13452720677486713;0.13314774843055285;0.39390424324849377;-0.2541097627221507
deseasonal-diff;54.70136496215406;RN;querosenedeaviacao;ARIMA;./pickle_arima/querosenedeaviacao/deseasonal_diff/RN_deseasonal_diff.pkl;{'p': 2, 'd': 0, 'q': 9};-;12;0.35160901241412146;3.402324087528769;66.66666666666667;185.55267650983012;0.08637234980615685;-0.24013095853512031;-0.08559802212866924;-0.18901471825556582;0.3637650466583536;0.17619312916362131;-0.01383229797431923;0.15633666306257626;0.3821791506779388;0.35808225017786344;0.6279976234497963;-0.005584935692180409
diff;41.749336909575064;RN;querosenedeaviacao;ARIMA;./pickle_arima/querosenedeaviacao/diff/RN_diff.pkl;{'p': 6, 'd': 0, 'q': 7};-;12;0.3077021061713283;1.9915735475347827;58.333333333333336;129.90799712332887;-0.05233525278680587;-0.3375181905244091;0.007251221461043844;0.14302152262568446;0.38755744599008846;-0.008711863902898798;-0.01356611108723008;-0.2732755916489373;0.06068636506517944;0.17763515114797773;0.4294390191291301;0.045014397883688995
log;44.053452723559275;RN;querosenedeaviacao;ARIMA;./pickle_arima/querosenedeaviacao/log/RN_log.pkl;{'p': 5, 'd': 0, 'q': 6};-;12;0.335096774771175;1.6883299697707823;50.0;141.70504230574647;-0.012802954057519855;0.04147312078754517;0.07416928625495522;0.04955469606130336;0.17209126155196763;0.07339938747259822;0.050815467614183873;0.05561220177778736;0.08040479884625107;0.09224727505254293;0.05438030396411264;0.05679255923849347
log-diff;55.63876411385525;RN;querosenedeaviacao;ARIMA;./pickle_arima/querosenedeaviacao/log_diff/RN_log_diff.pkl;{'p': 3, 'd': 0, 'q': 3};-;12;0.38842914589103594;2.670489077213198;58.333333333333336;195.18185155128873;-0.0021514263832234093;0.056897932220396186;0.13294085651986087;0.13274267194342748;0.167198556524065;0.16867601155435707;0.177326623812327;0.18478889380980945;0.18690219129771357;0.19421392501308077;0.19694121775971496;0.20225894075795914
