train_range;test_range;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
1990-01_2023-02;2023-03_2024-02;SP;etanolhidratado;ARIMA;(24, 1, 20);12;12;74928.15254472391;0.0792436145951352;63.63636363636363;6.791425448887664;1182384.722707706;0.6701033778339421;666067.2722938124;635017.7662645861;609412.3198866522;583366.1287890682;642335.2906301108;681213.3462586014;703564.7910572888;688361.9687920049;691165.4414285334;717559.4408329576;657793.6917495724;714415.747905164;-3.6450486235884947;0.004955951321412462;15;381;-3.4476305904172904;-2.869155980820355;-2.570827146203181;True
1990-01_2022-02;2022-03_2023-02;SP;etanolhidratado;ARIMA;(24, 1, 20);12;12;49940.38531562911;0.0475557486145336;81.81818181818181;3.4014894262962105;394207.3258562307;inf;604547.2679680382;598006.5091069767;663529.420570822;665122.0221743465;709961.5618554195;700662.4661051073;732052.8479097099;665457.9783140258;614743.2475036586;671102.1193264589;559946.3941947474;579141.6776723103;-3.702402663355329;0.004079485175423041;15;369;-3.448196541708585;-2.869404683789669;-2.5709597356805545;True
1990-01_2021-02;2021-03_2022-02;SP;etanolhidratado;ARIMA;(24, 1, 20);12;12;219402.08717835168;0.3038760689290052;72.72727272727273;-25.977114463072354;2619888.1947653745;2.7166414920914383;808456.3275955869;759610.8381713622;755742.6553637789;753715.9256896374;788919.1345842952;746300.065468486;823697.8443525853;900157.526076629;879181.833623177;935846.6167077993;857470.991456786;861130.748932589;-3.6548682769069485;0.004794665215661494;15;357;-3.44880082033912;-2.869670179576637;-2.5711012838861036;True
1990-01_2020-02;2020-03_2021-02;SP;etanolhidratado;ARIMA;(24, 1, 20);12;12;159609.1423998787;0.1776694144073324;72.72727272727273;-16.33307378576547;1897175.4899539573;0.8415822990418903;1002734.9370069801;978909.8706100407;909986.2020468629;867524.834107153;913140.4911598209;952473.3642982255;970080.8024243221;995204.0807226849;936782.6466357122;1018579.2863439261;992108.9090034997;1006082.9270190544;-3.5291646409610204;0.007268924572305115;15;345;-3.4494474563375737;-2.8699542285903887;-2.5712527305187987;True
1990-01_2019-02;2019-03_2020-02;SP;etanolhidratado;ARIMA;(24, 1, 20);12;12;118374.25132476888;0.1054491744217802;90.9090909090909;10.769942900359535;471383.2491711393;0.3424222795018311;912935.196686797;899382.4991654204;901915.8067251376;840127.4131572633;847060.996354942;877795.8903626228;849897.9085080763;907581.6324357612;853761.3684516883;882281.4053567501;861353.3573218131;833188.7672390916;-3.489569492448167;0.008259047331527748;15;333;-3.450141065277327;-2.870258846235788;-2.571415151457764;True
1990-01_2018-02;2018-03_2019-02;SP;etanolhidratado;ARIMA;(24, 1, 20);12;12;225817.5388697497;0.19711236627337955;54.54545454545455;21.332800513296647;4463908.013996437;0.9273453953723506;707540.8968387631;684264.3062697992;709028.9256538711;709717.8912942442;705718.7316591372;698041.0085375531;701613.9848482584;680067.505119703;649834.5911345641;691680.9188591385;635118.5778426885;639521.5760608164;-3.1566397764211542;0.022635774189040794;15;321;-3.450886958636161;-2.870586350823483;-2.5715897843576827;True
1990-01_2017-02;2017-03_2018-02;SP;etanolhidratado;ARIMA;(24, 1, 20);12;12;57864.3811645393;0.06737538207097919;63.63636363636363;5.932940503559411;912816.9295028672;0.7189502082179361;588868.4489443072;557294.3109663985;666116.1194858082;597030.4579407295;605117.5028138474;667332.3235497901;649306.0040920068;661192.658298575;637248.3107450741;724328.7462488106;574350.9062080676;636189.0860757865;-3.133429608575327;0.024176143056297852;15;309;-3.45169128009473;-2.8709394227049154;-2.5717780602423517;True
1990-01_2016-02;2016-03_2017-02;SP;etanolhidratado;ARIMA;(24, 1, 20);12;12;120720.48123061216;0.16276351052696683;45.45454545454545;-5.917565955516059;2859793.9766560746;1.611118407791424;729617.8421096508;673034.7854163123;682804.2851589086;710201.9969434802;685695.0134103764;673289.4128274433;708463.3864303903;720094.9761732072;723684.4401137953;820950.8218039065;699534.1183059704;742099.5532102276;-2.7959866436886727;0.05884933825728276;15;297;-3.4525611751768914;-2.87132117782556;-2.5719816428028888;False
1990-01_2015-02;2015-03_2016-02;SP;etanolhidratado;ARIMA;(24, 1, 20);12;12;124374.27500729021;0.13754590907170228;63.63636363636363;14.125139215699821;1965796.7294786945;1.032996937788295;669282.4097729335;666617.8975676479;660854.7278560821;645132.24843212;672175.2783836534;669416.426823456;682188.7215605875;688708.6223262878;656325.689391042;711008.0803909784;639679.2500257387;651361.5874153972;-2.9312220319241162;0.04183590726902589;15;285;-3.4535050041524245;-2.8717352599720294;-2.5722024776854417;True
1990-01_2014-02;2014-03_2015-02;SP;etanolhidratado;ARIMA;(24, 1, 20);12;12;125433.75285332589;0.16870665896184114;63.63636363636363;14.032120180141705;1984235.249023526;1.2133899479842254;679922.3003900435;578167.6137485954;531929.1927187474;499982.71789007366;497782.19250694924;499976.45363843814;514421.3098903394;531120.3014909022;550721.2934109943;582530.5261690213;571057.8532466087;641435.973642807;-2.813478862228949;0.056374053763331176;15;273;-3.45453261164607;-2.8721859575020017;-2.572442854861866;False
