train_range;test_range;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
1990-01_2023-02;2023-03_2024-02;AL;etanolhidratado;ARIMA;(24, 1, 24);12;12;1319.8967542312582;0.18246022122891922;72.72727272727273;12.38973278439275;15693.674612296494;0.5966813672317207;5486.860911304519;4724.110525247378;5200.983472955031;5372.6269275802515;5070.750447045441;5491.527042461949;5217.943251657778;4542.1796017165225;4613.551473279225;4763.87286699361;5085.469781512859;5139.9413464635845;-7.441945844958493;5.973783685205657e-11;3;393;-3.447099431978147;-2.8689225261604263;-2.57070269105012;True
1990-01_2022-02;2022-03_2023-02;AL;etanolhidratado;ARIMA;(24, 1, 24);12;12;1384.162879267603;0.20460885607990134;45.45454545454545;3.9963361775360426;32819.836555803486;inf;6144.741819097964;5738.730063419069;5815.081410053158;5607.16327549291;5019.273063531993;4937.967914239845;4877.249410347776;4771.359604643187;4690.29974485854;5152.263309860248;5319.921682420762;5149.754814960609;-4.317430028887766;0.0004143323613128654;8;376;-3.4478619826418817;-2.869257669826291;-2.570881358363513;True
1990-01_2021-02;2021-03_2022-02;AL;etanolhidratado;ARIMA;(24, 1, 24);12;12;815.2974632683902;0.13705225835310642;72.72727272727273;-8.62739276628057;9678.206931760737;0.6934291007082999;7453.570417644052;6490.073410029716;5788.584542466694;4936.250984404428;4293.905891269447;4416.100580461143;4901.519549745923;5689.453100526707;6254.300337297129;6989.592399017041;6821.90844186375;6586.603114254223;-6.8992708086354515;1.2945905870423453e-09;3;369;-3.448196541708585;-2.869404683789669;-2.5709597356805545;True
1990-01_2020-02;2020-03_2021-02;AL;etanolhidratado;ARIMA;(24, 1, 24);12;12;2016.4910558459217;0.42340236883250554;63.63636363636363;-2.879167571481837;32127.86716502232;0.6297647334110626;7558.058977251258;6328.552593322062;5633.21439308015;5527.8484196081645;4377.851385434569;4427.1736659230755;5012.998542909448;5103.954091724877;5016.763528810978;5888.242988474503;6131.600742773888;6235.613977407993;-6.711122629217157;3.6784833417130988e-09;3;357;-3.44880082033912;-2.869670179576637;-2.5711012838861036;True
1990-01_2019-02;2019-03_2020-02;AL;etanolhidratado;ARIMA;(24, 1, 24);12;12;1392.1149368556423;0.24540619874660888;90.9090909090909;-12.530831475004645;5628.929104689223;0.6690969326179813;7551.5658069815545;6113.0592830411415;5847.261718869439;5617.352988627583;5835.679328976489;5652.438113914364;6683.387981623033;6756.917284667748;7040.036730435515;7938.24658278955;7769.175245808074;7830.405905004329;-6.408664510111461;1.9149396051956384e-08;3;345;-3.4494474563375737;-2.8699542285903887;-2.5712527305187987;True
1990-01_2018-02;2018-03_2019-02;AL;etanolhidratado;ARIMA;(24, 1, 24);12;12;4199.255676970739;0.3719152957380775;90.9090909090909;45.79580829872776;17208.011407757756;0.8109570323684343;4501.916175412758;3380.977587712469;3108.584898028042;3682.2810591502357;2916.861485397129;3544.498117026548;3738.9899640890903;3857.6924276618165;4118.397288154024;4169.53782721504;4166.709146399704;4426.102188786473;-6.323641374040677;3.0233553288412724e-08;3;333;-3.450141065277327;-2.870258846235788;-2.571415151457764;True
1990-01_2017-02;2017-03_2018-02;AL;etanolhidratado;ARIMA;(24, 1, 24);12;12;1596.8266417993877;0.2625722549652093;54.54545454545455;29.607576835979494;31616.096217382532;0.4864800430634421;2565.782197034009;2449.733010544496;2412.7120528557034;2529.9785764216535;2332.7292110779313;2461.147430821155;2427.0344030019187;2407.9108014686212;2403.969981088079;2285.1458261594034;2408.8220402370307;2366.860375128496;-6.998962835889588;7.406829379859405e-10;1;323;-3.4507587628808922;-2.870530068560499;-2.5715597727381647;True
1990-01_2016-02;2016-03_2017-02;AL;etanolhidratado;ARIMA;(24, 1, 24);12;12;1928.6999071488424;0.7632968777702999;45.45454545454545;-75.43480924191658;46209.21813175488;0.6186711694713892;3517.6026493644695;3882.7336174246116;3726.3300533672536;4529.763871802263;4495.000764996699;4420.91926558699;4613.281426789841;4555.507477032674;4071.0930875599583;5179.803332793115;4799.325964759571;4267.162028620788;-2.2331504988295756;0.1944344365280718;13;299;-3.4524113009049935;-2.8712554127251764;-2.571946570731871;False
1990-01_2015-02;2015-03_2016-02;AL;etanolhidratado;ARIMA;(24, 1, 24);12;12;1710.718277550861;0.3320807915056745;54.54545454545455;30.66651941332827;33923.56302089581;0.9178852322129968;3868.468674533923;3501.106651135883;3257.710113380151;2792.330623979315;2921.930655608918;2851.4824552366654;2883.61262867232;3448.656256961892;3287.525556712268;3103.5505675465824;3547.614008299928;3433.3077529652624;-3.484401278192611;0.008396856705126307;8;292;-3.4529449243622383;-2.871489553425686;-2.572071437887033;True
1990-01_2014-02;2014-03_2015-02;AL;etanolhidratado;ARIMA;(24, 1, 24);12;12;752.1701086888677;0.17137226160799654;36.36363636363637;3.7620179896897206;20786.85146388919;0.2482538293535175;3426.747379219401;3259.1224674162377;2898.0776279741126;3081.0554954482973;2900.787848867892;2778.792009617373;2996.8590812238504;2989.297182136117;2815.3664361473884;3164.5169815896993;2993.8365894868925;2938.76492595559;-3.4129148676547514;0.010526405001717464;8;280;-3.453922368485787;-2.871918329081633;-2.5723001147959184;True
