train_range;test_range;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
1990-01_2023-02;2023-03_2024-02;PA;etanolhidratado;ARIMA;(22, 2, 20);12;12;3296.0270316493625;0.41578411323421244;54.54545454545455;50.181220042990326;65475.30743173424;1.1038523468803376;3167.46449023436;2505.7684934528593;2639.128930701978;2823.181273479858;2357.9175564236893;2141.5951062192785;2057.673247485158;2401.4401262580695;2532.1468956297745;2969.961035147921;2496.0914382209457;1993.3739631432911;-3.859021506327746;0.002358002197084185;16;380;-3.4476763783532585;-2.869176103659426;-2.570837873961219;True
1990-01_2022-02;2022-03_2023-02;PA;etanolhidratado;ARIMA;(22, 2, 20);12;12;340.4867975736236;0.09169208839526588;72.72727272727273;-0.3080641143564321;4035.5589606511303;inf;3627.651424895079;3417.63974524587;3457.783372328794;3034.627447735358;2941.0939628439833;2905.537261492757;2470.404442238135;2868.120179539528;2912.045703671706;3296.676540953096;3007.2978858608053;2689.1653450660506;-3.71363024592046;0.003925466528046875;16;368;-3.4482453822848496;-2.8694261442901396;-2.5709711770439507;True
1990-01_2021-02;2021-03_2022-02;PA;etanolhidratado;ARIMA;(22, 2, 20);12;12;1814.397396036949;0.49437702411574797;63.63636363636363;-38.998026303109356;28965.54502090025;3.22454997676145;4461.738054492813;4032.625712333291;3886.785672446049;4017.656627021006;4401.698707527677;5106.012933326958;5649.449634041098;6205.721791655358;5535.353965523848;5447.828560881912;4870.805724383029;4771.985053099744;-3.6998541532181863;0.004115206072082209;16;356;-3.448853029339765;-2.869693115704379;-2.571113512498422;True
1990-01_2020-02;2020-03_2021-02;PA;etanolhidratado;ARIMA;(22, 2, 20);12;12;1256.563262958932;0.37907777038607393;63.63636363636363;-28.833742348883597;19997.968249514164;0.7546072698482257;3987.862582581921;4052.5855131201474;4306.244802065016;4582.994852664093;4814.501502700464;4817.265917954932;5022.217165972644;5022.550302420086;4507.431910198801;5179.181378303804;4676.123601698827;4638.776966251223;-3.4444502568159243;0.009533736477947755;12;348;-3.4492815848836296;-2.8698813715275406;-2.5712138845950587;True
1990-01_2019-02;2019-03_2020-02;PA;etanolhidratado;ARIMA;(22, 2, 20);12;12;2291.306072350267;0.4478287785529414;72.72727272727273;-43.97228014392466;27508.643934008996;1.151371772743143;5564.590985889649;6107.86157573958;6664.885129157283;7578.763448391456;7788.733750671419;7688.826329196468;7465.227527678714;7154.539404612347;6611.525213622515;7204.349905461597;7692.479034003223;7534.521289703916;-3.5399818608310607;0.007017722068602495;12;336;-3.449962981927952;-2.870180642420163;-2.5713734527352607;True
1990-01_2018-02;2018-03_2019-02;PA;etanolhidratado;ARIMA;(22, 2, 20);12;12;1307.7841237111174;0.17937177913475244;63.63636363636363;17.97969484478085;20696.659827924163;0.4747626810646511;3181.85128993362;2923.6182783136032;3699.4370970437058;3776.8947265761853;3717.386369453168;4051.189385028598;4313.29196570482;4077.3734807733163;3944.1714498317087;4220.534858450565;4197.876629400067;4264.322216490518;-3.3223316951301562;0.013909283882260839;12;324;-3.450695263332383;-2.87050218926466;-2.5715449066453284;True
1990-01_2017-02;2017-03_2018-02;PA;etanolhidratado;ARIMA;(22, 2, 20);12;12;1435.7476066554914;0.4417031369939392;54.54545454545455;38.535111612940725;28542.25155970122;1.3511893175704284;1980.140820331685;2244.384849196296;2541.08830432044;1811.7005739454798;1322.21744203699;1488.714519692454;1457.724674339871;1023.5541886029062;843.7473934101663;1066.720051590233;1276.8560980977265;1067.189013084407;-3.2082476770991097;0.01951220751421074;12;312;-3.4514843502727306;-2.8708485956333556;-2.571729625657462;True
1990-01_2016-02;2016-03_2017-02;PA;etanolhidratado;ARIMA;(22, 2, 20);12;12;399.37961444206826;0.11712138146755634;63.63636363636363;11.292353582165537;6310.696772765127;0.5904086535156704;3306.9908692735007;2931.193509911497;3055.8393267453794;2810.9800395789766;2892.2377888094816;2280.083032074152;2760.8816502361374;2018.1979891852816;2097.066086701631;2345.1569236225864;1537.84276756103;1742.946832171379;-2.2459431957819227;0.18999505558125335;14;298;-3.4524859843440754;-2.871288184343229;-2.571964047565425;False
1990-01_2015-02;2015-03_2016-02;PA;etanolhidratado;ARIMA;(22, 2, 20);12;12;1104.844758342414;0.17846140487293624;45.45454545454545;16.88649949672112;26184.78295550795;0.6227180431403175;3365.1484606000804;3424.7952055956166;3405.5800408629207;3135.05041463411;3712.2193859762383;3684.0840430476756;3754.305610722554;3864.135106926269;3763.540860763782;4067.9080938334096;3715.2508547172774;4192.143077788788;-2.2014688168658574;0.2057127930452765;14;286;-3.4534232986669546;-2.8716994185534745;-2.5721833625116144;False
1990-01_2014-02;2014-03_2015-02;PA;etanolhidratado;ARIMA;(22, 2, 20);12;12;468.7531533362095;0.146930477448951;45.45454545454545;-7.65312483435973;11104.71567313852;0.6437146710479752;2917.8623388700034;2829.180049945237;3025.333519523457;3058.378971618497;3095.941225747896;3201.6535804382606;3113.8367088399305;3422.0174928009938;2985.5511801074676;3155.6175188865473;3367.1745249314345;3185.4491153719673;-2.1774087038920706;0.2145467157085184;14;274;-3.4544435065994437;-2.8721468827772774;-2.572422013959188;False
1990-01_2013-02;2013-03_2014-02;PA;etanolhidratado;ARIMA;(22, 2, 20);12;12;230.37966879705755;0.05318107904754277;72.72727272727273;3.353175909501369;2726.587500151246;0.29303864729534324;2810.327076459753;2618.4888703420124;2753.953054656981;2641.795797101459;2668.6677772312682;2786.4312125181045;2597.7151945004557;2816.1713776574943;2629.32122721067;2679.379018124826;2812.9310648118117;2657.406370585312;-2.0796807316297277;0.25276317823861283;14;262;-3.455558114028747;-2.872635586277424;-2.572682677000175;False
1990-01_2012-02;2012-03_2013-02;PA;etanolhidratado;ARIMA;(22, 2, 20);12;12;605.8228894454057;0.1959409862589999;45.45454545454545;19.85612100031303;14364.883794901418;0.987392028867596;2541.0180056341856;2049.178437807943;2364.7761708998405;2231.0760220210927;1956.117159341926;2231.855198688512;2141.368041431944;1920.5163551959668;2074.587502295321;1935.496222931568;1728.2256389578295;1794.588463942231;-2.308746444140974;0.16916258470189044;11;253;-3.4564641849494113;-2.873032730098417;-2.572894516864816;False
1990-01_2011-02;2011-03_2012-02;PA;etanolhidratado;ARIMA;(22, 2, 20);12;12;540.5771706782724;0.18627770885139372;63.63636363636363;9.582553434829405;8558.419354531878;0.8565073879164997;2973.6625378565136;2948.9914449109206;2640.3565072618244;2575.1931449180092;2749.34196883434;2425.3917724681605;2375.2823353839003;2297.0959223348173;2003.0159018522108;2147.912554436866;1925.9416377399764;1871.6809245045608;-2.1057381184514368;0.24221354416052537;11;241;-3.4577787098622674;-2.873608704758507;-2.573201765981991;False
1990-01_2010-02;2010-03_2011-02;PA;etanolhidratado;ARIMA;(22, 2, 20);12;12;2270.485113151308;0.4820679422459499;63.63636363636363;51.093725883444264;36232.40401831044;1.4805306745484874;2443.545919903793;2233.8894730616685;2201.1833806232153;2270.2425209668027;2202.194293083492;1901.0384252328765;2025.7571174948273;1857.0462443395509;1677.4898598238394;1859.7462928033362;1544.5439956092514;1509.5497668517946;-2.058451370853424;0.2615461894823353;11;229;-3.4592326027153493;-2.8742454699025872;-2.5735414688888465;False
1990-01_2009-02;2009-03_2010-02;PA;etanolhidratado;ARIMA;(22, 2, 20);12;12;1057.3984323409693;0.24233046384400617;45.45454545454545;-11.171586120240965;25091.239710903796;0.785916589707685;3507.642181173758;3552.0772885616525;3602.92874313789;3913.1615110543225;3892.995858095977;4030.444808863524;4317.782033989395;4225.4581666529775;4305.629669633428;4728.385274653666;4618.103322777821;4796.186137192248;-2.304802363468681;0.1704237915263765;11;217;-3.460849270544952;-2.87495318813585;-2.5739190539191745;False
1990-01_2008-02;2008-03_2009-02;PA;etanolhidratado;ARIMA;(22, 2, 20);12;12;298.5679976932507;0.08045951848685172;54.54545454545455;7.060653795311067;5888.519169514893;0.30368798579172607;2205.870300404695;2339.148824078241;2317.6823560454727;2352.6535572694725;2594.7733353338667;2504.2638734497323;2659.045943004685;2808.6107510117467;2756.8709414904206;2971.9633832890117;3035.6597838380003;3048.0005141547954;-2.645205043612593;0.08400950299082632;11;205;-3.4626576734812318;-2.8757444215841326;-2.5743412314098753;False
1990-01_2007-02;2007-03_2008-02;PA;etanolhidratado;ARIMA;(22, 2, 20);12;12;869.5284873028166;0.3774013549715618;45.45454545454545;42.978667443493215;20688.29612089821;0.5241832061918834;1022.5902742755726;897.4920578663001;964.3349361072334;871.9115764654549;997.8690335376938;923.7809190307437;971.1063642671402;961.5492840191506;938.919729278088;932.2994053197756;990.0497382099344;889.1192191433383;-2.50992497471926;0.11307810918827488;11;193;-3.4646940755442612;-2.8766348847254934;-2.5748163958763994;False
1990-01_2006-02;2006-03_2007-02;PA;etanolhidratado;ARIMA;(22, 2, 20);12;12;165.9728113962798;0.17949846868699915;81.81818181818181;-5.2621366670554;1321.0104492656176;0.06941825642924443;1053.0262476426235;815.0652183003235;966.9796299935227;867.1369342812707;957.933146478073;897.6775593429705;1001.3915765961436;834.4796130889648;870.8573716391415;917.2266286401074;880.9160285590494;832.5235251441629;-2.5998216891189174;0.09303412627203567;11;181;-3.467004502498507;-2.8776444997243558;-2.575355189707274;False
1990-01_2005-02;2005-03_2006-02;PA;etanolhidratado;ARIMA;(22, 2, 20);12;12;506.9828564269501;0.4290561237611192;45.45454545454545;45.88508814402656;12078.68905569313;0.20747043505540316;731.9137321827045;600.3310665469235;661.0933673870845;611.684658626365;556.9816497803066;555.3398192201166;486.20149481171273;480.89390159455473;383.567949666007;443.11079403741763;318.59123504445705;323.01294575923214;-2.490581243612419;0.1177828615181431;11;169;-3.469648263987657;-2.878798906308495;-2.5759713094779593;False
1990-01_2004-02;2004-03_2005-02;PA;etanolhidratado;ARIMA;(22, 2, 20);12;12;99.96918669152265;0.10565600848847491;72.72727272727273;6.746790801498576;1186.4012122579704;0.03981622015927894;717.8957816707225;873.3288615641377;812.4333308411962;713.8962949949612;776.411226492465;797.9298410537109;793.721888159826;759.6457277252064;720.700165928327;786.4267783700709;751.0332042781843;632.8539805520402;-4.909161560357583;3.347029078114093e-05;4;164;-3.47086589632514;-2.879330279087651;-2.57625492712671;True
1990-01_2003-02;2003-03_2004-02;PA;etanolhidratado;ARIMA;(22, 2, 20);12;12;288.43773242730026;0.4308517228232735;54.54545454545455;-28.042402548531648;5739.437907074111;0.11108188269858355;1025.897020236078;881.6944777681113;955.03653768609;833.2649148629437;994.3381772761174;850.8293766949396;906.4979905754851;893.2976055529268;950.3866025480052;770.4790308244752;980.1528170491475;840.9486068953241;-2.4710149600859816;0.12268690105307017;11;145;-3.476273058920005;-2.881687616548444;-2.5775132580261593;False
1990-01_2002-02;2002-03_2003-02;PA;etanolhidratado;ARIMA;(22, 2, 20);12;12;674.7137288484506;0.6634711485900161;72.72727272727273;68.96482625381505;8169.664188806885;0.2675729225886221;696.9419490489918;497.61565521280704;512.013525598746;403.0536317970293;428.56205548934815;255.87500813569147;298.5744039328979;160.01986532482204;77.58689273400682;18.232431088534668;-36.093787816364284;-144.5513067807451;-2.167807872619447;0.21813605931978675;11;133;-3.480500383888377;-2.8835279559405045;-2.578495716547007;False
1990-01_2001-02;2001-03_2002-02;PA;etanolhidratado;ARIMA;(22, 2, 20);12;12;633.6342360940719;0.6163451784819571;54.54545454545455;50.00688735014206;12652.678469941857;0.28882740968135034;1390.9251340436836;1458.3926969571294;1077.5737609894868;694.4047026058522;1138.245901825318;503.0325673785785;272.87097185789025;576.0670567790012;-178.5875778395939;178.87262216702993;-202.37336842162767;-242.81440040998223;-1.4378291850400318;0.5640120604062667;11;121;-3.485585145896754;-2.885738566292665;-2.5796759080663887;False
1990-01_2000-02;2000-03_2001-02;PA;etanolhidratado;ARIMA;(22, 2, 20);12;12;910.1158359909851;0.33651115969004564;45.45454545454545;33.134045756659646;21636.476121707597;0.7741087650667434;2315.654122479845;2159.1471301098995;1990.189336838051;2088.7633534832394;1756.2292218688276;1751.335820057754;1402.291656086113;1593.1609138522465;1113.8560162458182;1087.8956867479908;1026.9236364491887;620.2142860758886;-3.947278048851793;0.0017131839351648627;2;118;-3.4870216863700767;-2.8863625166643136;-2.580009026141913;True
