train_range;test_range;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
1990-01_2023-02;2023-03_2024-02;MS;etanolhidratado;ARIMA;(9, 2, 6);12;12;11664.458527909319;0.3615655557778567;63.63636363636363;45.26702504268192;185499.4989254058;0.9680019594457255;11182.098672779282;10478.436456910918;10474.303567601992;10923.050626186383;10597.004056243444;10782.837117694475;11089.395797034518;10450.197587322333;10842.601653347629;11024.559328901913;10595.638016387464;10883.733030282703;-4.852616583940657;4.3088837268706255e-05;15;381;-3.4476305904172904;-2.869155980820355;-2.570827146203181;True
1990-01_2022-02;2022-03_2023-02;MS;etanolhidratado;ARIMA;(9, 2, 6);12;12;2126.0502260482617;0.11472805647855648;63.63636363636363;7.652597524942507;33584.035112447964;inf;11285.563071140328;10665.171187948643;11477.224435474483;10982.710240769271;11384.439993099759;11257.947755251158;11353.071608524873;11374.124811673591;10986.393569684611;11585.929532990993;11052.386717556743;11214.075174810212;-4.358931823747788;0.0003506497911554027;12;372;-3.4480516066132636;-2.869340997473759;-2.5709257824604;True
1990-01_2021-02;2021-03_2022-02;MS;etanolhidratado;ARIMA;(9, 2, 6);12;12;6286.026191542078;0.46240699897738496;63.63636363636363;-39.1857477492496;100245.16323217514;3.5811872449596054;18179.523431875925;17801.647549029585;18166.851425411893;18557.94222174354;18913.564383953202;18384.939265921865;19385.603752319505;19474.757937980194;19379.137070214652;20235.276360209384;19759.72971881902;20457.45470396299;-4.274033792133722;0.0004925223428374309;12;360;-3.448645946352023;-2.869602139060357;-2.5710650077160495;True
1990-01_2020-02;2020-03_2021-02;MS;etanolhidratado;ARIMA;(9, 2, 6);12;12;5739.530043696156;0.28965866583303335;63.63636363636363;29.25998204347307;91098.60698592401;0.8807069243046853;9708.317795143175;9648.890400315338;9482.377084613248;9412.701005094863;9571.172088154326;9380.443242036128;9834.73291142487;9439.13692364628;9413.147496879636;9881.424179690235;9436.548457123752;9607.448912664506;-3.9385117253864177;0.0017690107571687159;12;348;-3.4492815848836296;-2.8698813715275406;-2.5712138845950587;True
1990-01_2019-02;2019-03_2020-02;MS;etanolhidratado;ARIMA;(9, 2, 6);12;12;1581.6809721329719;0.16097030724045022;72.72727272727273;-14.38689832706702;18790.909900191244;0.4448350838664664;10121.061089474751;9573.541807550351;9532.10100530302;10147.794432952991;10681.83583710408;10412.01732090911;10761.48724572185;10830.867350181981;10154.218343984554;10981.103001958545;10614.330650094864;10244.031312509785;-3.894210918965576;0.002077867051864762;12;336;-3.449962981927952;-2.870180642420163;-2.5713734527352607;True
1990-01_2018-02;2018-03_2019-02;MS;etanolhidratado;ARIMA;(9, 2, 6);12;12;3592.03055095796;0.23737295149250082;72.72727272727273;23.46638350284327;42791.871566887174;1.0164656307036255;8791.926697813224;8345.307894756172;8330.513088954005;8440.226641313127;8274.87835136816;8648.387726573339;9151.96137763004;8553.79255641706;8445.911774487226;9207.112063728766;8822.262882051937;8661.265589394668;-3.6231175060620084;0.0053341434659381895;12;324;-3.450695263332383;-2.87050218926466;-2.5715449066453284;True
1990-01_2017-02;2017-03_2018-02;MS;etanolhidratado;ARIMA;(9, 2, 6);12;12;2506.704931641496;0.20281155463628756;72.72727272727273;22.227382565493503;29825.308646238114;0.4372065151785799;6631.266738380364;6400.078584324219;6490.773303063501;6256.741701238498;6330.605671402774;6496.858404058594;6386.306860930964;5919.475300460632;5819.357741969529;6102.164014945018;5620.07740222493;5494.521799509224;-3.771080137775333;0.0032174559353124205;12;312;-3.4514843502727306;-2.8708485956333556;-2.571729625657462;True
1990-01_2016-02;2016-03_2017-02;MS;etanolhidratado;ARIMA;(9, 2, 6);12;12;3795.004915077075;0.4334138037111129;36.36363636363637;-40.84693298736322;105296.86836065541;1.1332199606211177;12812.60538766757;12499.483219924343;12457.117844449516;12676.01641829599;13234.604290785745;12152.524857350389;13011.833283088412;13146.024316871395;11434.283375458836;13142.292743017733;12572.140825698272;11780.988926006854;-3.1770324278907784;0.021353221904577942;12;300;-3.4523371197407404;-2.871222860740741;-2.571929211111111;True
1990-01_2015-02;2015-03_2016-02;MS;etanolhidratado;ARIMA;(9, 2, 6);12;12;3338.541488647372;0.1634250827061099;63.63636363636363;-3.443160670965161;52807.22090873921;0.4042953107622524;19046.80832993661;18867.743879142516;18764.193796131996;18496.71804017601;18701.320489237332;18599.9153760983;19121.59751798228;18863.012734112777;18688.999827573454;19449.31185852251;18976.253857236472;19150.84333525538;-3.0749729198512186;0.02846160245358371;12;288;-3.453261605529366;-2.87162848654246;-2.5721455328896603;True
1990-01_2014-02;2014-03_2015-02;MS;etanolhidratado;ARIMA;(9, 2, 6);12;12;3291.768454320595;0.23119630834778784;63.63636363636363;-5.21653185155789;52165.09342255806;0.7988265061603039;14701.70215012505;14222.652690271902;14218.368932596317;14122.736567537522;14377.53552311632;14297.435288573275;14883.172431447001;14660.734180855841;14078.53236570178;15304.86612166943;14766.424836697523;14583.498611055817;-3.2123365487553355;0.019281604860323615;12;276;-3.4542672521624214;-2.87206958769775;-2.5723807881747534;True
