train_range;test_range;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
1990-01_2023-02;2023-03_2024-02;SC;etanolhidratado;ARIMA;(10, 1, 7);12;12;8049.733163458724;0.4280699067087776;36.36363636363637;54.75669893797816;223317.13676430535;0.9744970303740214;5311.983452885469;5100.300626663272;5053.861202350975;5277.397430953927;4805.53786130791;4634.827896512665;4566.246666095178;4452.822953880178;4813.061599931673;5158.874889883768;5136.781176286018;5279.055521167713;-4.1437153131811515;0.0008193489867604776;15;381;-3.4476305904172904;-2.869155980820355;-2.570827146203181;True
1990-01_2022-02;2022-03_2023-02;SC;etanolhidratado;ARIMA;(10, 1, 7);12;12;991.187273084729;0.144558780280599;72.72727272727273;13.716880381103358;11769.115284471876;inf;4605.116583396725;4413.637853560779;4106.459041429238;4097.60338761649;3994.443825670648;3933.5852931692557;4313.551243300553;4285.9010040391795;4196.755041753908;4414.696429638863;4184.468971546844;4053.4054987987606;-4.049940989914325;0.0011704380824192277;15;369;-3.448196541708585;-2.869404683789669;-2.5709597356805545;True
1990-01_2021-02;2021-03_2022-02;SC;etanolhidratado;ARIMA;(10, 1, 7);12;12;2576.367911907777;0.5879608216058005;63.63636363636363;-55.94435700763024;41232.46093267069;3.5010531482581775;7602.172552248618;7841.245687477871;6778.488337679264;6836.715469633659;6941.045711006018;6250.963337427209;6803.203839170096;6966.931260186266;6589.574229946706;7015.855435366085;7307.12864103651;7008.166953466258;-3.910765651174673;0.0019570309880306623;15;357;-3.44880082033912;-2.869670179576637;-2.5711012838861036;True
1990-01_2020-02;2020-03_2021-02;SC;etanolhidratado;ARIMA;(10, 1, 7);12;12;1355.986571585157;0.19549334219444947;54.54545454545455;-10.677365484359653;26807.69758219159;0.6453583413672161;7836.732832761976;7552.325722140426;6963.341385441655;7256.002781802678;6938.447102649603;6201.118462475043;6770.129191418478;6945.067941049708;6780.002146298642;7893.108343113581;7764.942308112879;7128.0578038449885;-3.8513501369061247;0.0024235327370774624;15;345;-3.4494474563375737;-2.8699542285903887;-2.5712527305187987;True
1990-01_2019-02;2019-03_2020-02;SC;etanolhidratado;ARIMA;(10, 1, 7);12;12;1989.1362038710754;0.29213839640279843;54.54545454545455;-15.046824216525156;39408.340538545934;0.9089235960163103;7447.519859069289;6339.075007631858;6217.049356416803;8205.814926148365;7838.934886370721;7988.917273233261;9163.68566306967;8736.025447432203;7998.108989425125;8721.453075542879;8050.717309009015;7517.465767327506;-3.8237036335659065;0.0026738965747344183;15;333;-3.450141065277327;-2.870258846235788;-2.571415151457764;True
1990-01_2018-02;2018-03_2019-02;SC;etanolhidratado;ARIMA;(10, 1, 7);12;12;3278.479589339508;0.30411593051914776;54.54545454545455;25.616785437257118;64966.047841463165;0.7473471697778608;6917.714367155366;5964.194925524727;5719.7053222665145;5813.437772091926;5112.418616756239;5593.953198340016;6202.48327790334;6014.093397051765;6378.393541532342;7051.48546285445;6361.131636618178;6180.011984350937;-3.0637879842489277;0.02935171278677841;12;324;-3.450695263332383;-2.87050218926466;-2.5715449066453284;True
1990-01_2017-02;2017-03_2018-02;SC;etanolhidratado;ARIMA;(10, 1, 7);12;12;1609.6874641591764;0.19247958711626267;54.54545454545455;10.335205937014926;31820.45500775917;0.8149577017544727;4836.14999034194;4878.764052221239;5122.093438406823;5457.322720160412;5620.159290002653;5616.86770305053;5761.848983111685;5371.732157922674;5260.174698909231;5593.241321098538;5258.993187152311;5256.705958938673;-3.6489784278295447;0.004890821143988228;15;309;-3.45169128009473;-2.8709394227049154;-2.5717780602423517;True
1990-01_2016-02;2016-03_2017-02;SC;etanolhidratado;ARIMA;(10, 1, 7);12;12;5391.0096932035685;0.9470087384359966;54.54545454545455;-91.45430093070165;108337.29870646627;4.492668245902461;12015.259503756459;10530.917767636478;9950.615299018062;10345.73459541244;9259.580273695483;9377.091872413826;11334.709954894002;12399.773136812746;11965.220881348636;12903.378637311129;11376.885147817495;9599.272159496259;-2.4811715158421785;0.12012296604411643;11;301;-3.452263435801039;-2.871190526189069;-2.571911967527952;False
1990-01_2015-02;2015-03_2016-02;SC;etanolhidratado;ARIMA;(10, 1, 7);12;12;3540.961914287516;0.252286024075433;45.45454545454545;12.237519959230687;84026.31979107902;0.4020950226050786;11523.9165072658;11274.191343077611;10511.081301751294;9336.322043537666;10024.702135203397;9664.549457876154;9633.365494643089;9913.19467648987;10609.878681701539;10711.373547884792;11517.625263909975;12171.655230997341;-2.927376227685782;0.0422558780838537;15;285;-3.4535050041524245;-2.8717352599720294;-2.5722024776854417;True
1990-01_2014-02;2014-03_2015-02;SC;etanolhidratado;ARIMA;(10, 1, 7);12;12;2056.4563741492493;0.18118799590764278;45.45454545454545;-3.1093810938679987;48736.80756637861;0.3642648765556443;10071.608044716168;10029.833397167786;9332.696931647724;8814.15818316557;8323.93871898304;8909.580368018702;8639.166224008;10010.510287971674;11060.201008843447;11029.042938175844;11207.545454523482;10625.401007526038;-2.9327985419898503;0.0416647574553448;15;273;-3.45453261164607;-2.8721859575020017;-2.572442854861866;True
