train_range;test_range;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
1990-01_2023-02;2023-03_2024-02;PR;etanolhidratado;ARIMA;(8, 2, 13);12;12;33448.80579120139;0.2526743867586894;45.45454545454545;29.29586317066058;793688.7936273209;0.9518490446878095;63825.05858671909;60265.79758730022;61258.52866197478;61285.64827227284;60591.385989019735;58828.08119329182;61616.410724994705;58253.9074807408;58701.14543266654;61011.34685445217;56800.19227283424;59026.80493710976;-4.553872108094343;0.0001569637686317757;15;381;-3.4476305904172904;-2.869155980820355;-2.570827146203181;True
1990-01_2022-02;2022-03_2023-02;PR;etanolhidratado;ARIMA;(8, 2, 13);12;12;9821.097556538532;0.08174446103700586;90.9090909090909;4.749469272584215;39008.49853413173;inf;62187.596066631755;70963.56937108228;65907.41406432117;63729.15456232107;68466.82896233987;63473.881368257025;67095.30429181397;64851.72856844843;65367.58462370669;67448.06952951469;62084.787371145736;67368.05274297945;-4.654414903786807;0.00010240873130430662;15;369;-3.448196541708585;-2.869404683789669;-2.5709597356805545;True
1990-01_2021-02;2021-03_2022-02;PR;etanolhidratado;ARIMA;(8, 2, 13);12;12;41500.187852915136;0.5614043692650966;72.72727272727273;-50.09765345131241;500188.9946786836;4.426083537540433;108606.63193061958;110734.4196701916;114089.52932222889;112897.08253825112;114871.0400619338;110824.53312380014;117877.97182736214;114141.79066341645;110940.48876025555;119656.29867941201;114089.53311936345;116774.77952391897;-4.7582773786455785;6.531358896820375e-05;15;357;-3.44880082033912;-2.869670179576637;-2.5711012838861036;True
1990-01_2020-02;2020-03_2021-02;PR;etanolhidratado;ARIMA;(8, 2, 13);12;12;40255.855901779;0.3787742145578276;45.45454545454545;-35.94179973143262;957409.4864433628;1.0266515997277414;140440.32199706297;144844.95607660417;146870.2951991143;142220.30462049146;146881.19458750755;143924.75264326824;145357.44825421335;143197.10228130934;143366.4763925389;148155.6935489342;141392.07624529226;145864.17169283732;-4.710519397409438;8.040596238840051e-05;15;345;-3.4494474563375737;-2.8699542285903887;-2.5712527305187987;True
1990-01_2019-02;2019-03_2020-02;PR;etanolhidratado;ARIMA;(8, 2, 13);12;12;9017.30149269798;0.05009743290730761;72.72727272727273;0.7200869393203491;106685.45917640656;0.09578971263900483;147179.79020671823;149920.3635754655;147893.69811716737;146336.84118472866;147904.80867862538;148028.10542725355;144230.4038589554;145732.15045236598;143381.34352617362;147300.60644363554;144059.56627713138;142695.03959779665;-4.39675468147847;0.00030078282259080817;12;336;-3.449962981927952;-2.870180642420163;-2.5713734527352607;True
1990-01_2018-02;2018-03_2019-02;PR;etanolhidratado;ARIMA;(8, 2, 13);12;12;16726.71675670704;0.11808273619490639;72.72727272727273;-4.171687190386553;198389.76685563737;0.21653974907750342;128224.4889189085;130318.62773691489;136755.65628075736;137588.37005062893;133181.21007186637;136802.4064699553;140026.35513555212;149554.14747986707;149349.6773256288;159276.4059677516;156764.09499181306;157101.8993001486;-4.113836384528992;0.000918758912154207;12;324;-3.450695263332383;-2.87050218926466;-2.5715449066453284;True
1990-01_2017-02;2017-03_2018-02;PR;etanolhidratado;ARIMA;(8, 2, 13);12;12;34213.30837103462;0.2585316050852852;45.45454545454545;28.852197884142456;811916.0412300782;0.9324131918164217;67422.20622731707;70490.4816291783;74573.41512867952;67498.91824840156;68819.31831004473;65758.39390764339;70393.29477172179;64144.752557239415;63722.39586840397;71574.85326271477;62126.554197200014;66996.15980147544;-4.225491361052733;0.0005964053597043925;12;312;-3.4514843502727306;-2.8708485956333556;-2.571729625657462;True
1990-01_2016-02;2016-03_2017-02;PR;etanolhidratado;ARIMA;(8, 2, 13);12;12;22000.62635536448;0.2205911348437473;63.63636363636363;-18.499722598611434;348524.97008413397;0.668605688042273;116284.54505876105;119886.03256357624;117530.263634555;118528.07562508932;118754.78807205174;109438.3443465037;114362.42467838529;112226.8949148698;107573.97356530909;115405.40828196955;107038.88536531672;106418.57008071354;-3.773377235254752;0.003191752407223343;12;300;-3.4523371197407404;-2.871222860740741;-2.571929211111111;True
1990-01_2015-02;2015-03_2016-02;PR;etanolhidratado;ARIMA;(8, 2, 13);12;12;22496.02491334539;0.14692622715039175;63.63636363636363;11.40210904376113;355654.05969557405;0.29651534137279145;116168.22462152934;118408.91453165808;124446.53769528383;119819.8784536593;122543.92215819644;123275.13922827569;125604.75413475336;124225.50167843513;122839.70576619926;129801.41716718493;125542.25839590529;128960.83592152281;-3.477919826039263;0.008572600882432049;12;288;-3.453261605529366;-2.87162848654246;-2.5721455328896603;True
1990-01_2014-02;2014-03_2015-02;PR;etanolhidratado;ARIMA;(8, 2, 13);12;12;13510.186151235239;0.11496310056571009;45.45454545454545;-6.620422289675272;319770.6520744804;0.2943109577197172;106418.97545870338;105635.63494264577;109850.32006051522;110928.99695509956;113370.10466398379;113129.68061933716;113605.10088034095;113361.77303671537;112215.66867793644;120798.08597485036;117040.45169115171;118474.70129722793;-3.6101175224744355;0.005570522426948033;12;276;-3.4542672521624214;-2.87206958769775;-2.5723807881747534;True
