train_range;test_range;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
1990-01_2023-02;2023-03_2024-02;PI;etanolhidratado;ARIMA;(4, 2, 24);12;12;4078.820203680742;0.6339098275862675;36.36363636363637;67.31319492771856;113530.40069815614;1.5223702335709133;3807.038641213435;2587.7819965034714;2896.001230893958;2287.0174357409132;2359.0141556649924;2031.9424789724571;1947.186202958973;719.5157298800314;851.8035671498765;733.8328545350987;214.22423293213524;586.5391064960986;-3.5880706446103883;0.005993229862264306;12;384;-3.4474946672686824;-2.8690962436986855;-2.570795299750434;True
1990-01_2022-02;2022-03_2023-02;PI;etanolhidratado;ARIMA;(4, 2, 24);12;12;2059.4235935105926;0.22894978569440494;54.54545454545455;16.919099341611428;40743.06350990708;inf;5579.692790084237;4778.204877467105;5345.973364281558;5212.928617240383;4752.959606650171;4739.667358474261;5493.362871075467;4558.496755043739;5359.188072488241;5000.17458929962;5417.426922083225;4779.519392857192;-3.5328240826972355;0.007183049815658601;12;372;-3.4480516066132636;-2.869340997473759;-2.5709257824604;True
1990-01_2021-02;2021-03_2022-02;PI;etanolhidratado;ARIMA;(4, 2, 24);12;12;1653.571129964149;0.2062287829285028;27.272727272727273;-8.470124866232185;52228.14355430328;0.6965497890356089;7510.823701316927;7853.574140180907;7192.430645536531;6285.969143053194;5886.367632726397;6330.9661990386485;6647.688671048963;7215.953487606341;7830.317755771339;8591.759470293682;9097.974580112283;8687.029628295346;-3.356868376347958;0.012520100421075351;12;360;-3.448645946352023;-2.869602139060357;-2.5710650077160495;True
1990-01_2020-02;2020-03_2021-02;PI;etanolhidratado;ARIMA;(4, 2, 24);12;12;2102.2157961883095;0.37368906709541;63.63636363636363;-28.11693948962266;33447.362305712304;0.5841747617220432;8567.204413761849;7706.988568564955;6776.866041048008;6934.424792461187;6668.350651783254;6209.912256529784;6729.435133206549;7790.426737101493;7389.820776642488;7973.640037447337;7905.641042246068;7256.276513810042;-3.2582323582472292;0.0168518955966785;12;348;-3.4492815848836296;-2.8698813715275406;-2.5712138845950587;True
1990-01_2019-02;2019-03_2020-02;PI;etanolhidratado;ARIMA;(4, 2, 24);12;12;825.442105019396;0.09336663233108561;45.45454545454545;-5.046561322829744;19531.590570435343;0.25479598938690373;7311.383963788258;7282.494524717815;7622.69772405094;8206.852537309473;7985.29034122188;8333.757960086397;8510.300027908226;8463.244757389311;8752.395159298094;8816.406743771386;8641.883333822143;8426.417619711146;-3.3674977406307973;0.012118049752922497;12;336;-3.449962981927952;-2.870180642420163;-2.5713734527352607;True
1990-01_2018-02;2018-03_2019-02;PI;etanolhidratado;ARIMA;(4, 2, 24);12;12;2334.01843010282;0.2666219231009898;63.63636363636363;29.224247245086115;37024.92137197144;0.599568388190016;3948.3393855208706;3969.2768308244404;3991.0605014819403;3975.4115874979893;4210.247734924416;4799.9631186001425;4907.467054877087;4823.75098603046;5109.072089168749;5261.724483695959;5182.355623136038;5016.729968037641;-3.224564474537991;0.01860610053913702;12;324;-3.450695263332383;-2.87050218926466;-2.5715449066453284;True
1990-01_2017-02;2017-03_2018-02;PI;etanolhidratado;ARIMA;(4, 2, 24);12;12;1430.9829382589965;0.2951368760735172;54.54545454545455;32.77805995602894;28353.857983968108;0.4062744726664471;2787.2642046287347;2340.9352472216065;2065.88562982068;2330.0223775177265;2053.585664033463;2023.7743683438275;2294.9312063469147;2460.5373237629487;2284.537711879384;2434.6060890824033;2261.196190922906;2063.4690215967157;-3.093862177251438;0.02701076191778528;12;312;-3.4514843502727306;-2.8708485956333556;-2.571729625657462;True
1990-01_2016-02;2016-03_2017-02;PI;etanolhidratado;ARIMA;(4, 2, 24);12;12;582.8964716366085;0.17122895943476116;45.45454545454545;15.160320337255994;13814.621391300623;0.16332741966490605;2906.9171026574563;2792.137140644223;2857.780215817681;2532.8622006366295;2514.3188868719562;2407.3399317462927;2383.026401688127;2523.427766325563;2333.400363250872;2320.8159417865695;2309.0223533274034;2085.3658382042777;-2.8723362961626044;0.04866077840306267;12;300;-3.4523371197407404;-2.871222860740741;-2.571929211111111;True
1990-01_2015-02;2015-03_2016-02;PI;etanolhidratado;ARIMA;(4, 2, 24);12;12;784.187451419548;0.22280936430708045;18.181818181818183;-16.220865061411853;27865.98927837029;0.24122591438849836;3097.388064719901;3373.8840850280194;3317.0427852936773;3540.5372288586755;3729.996068089478;3928.3110857516613;3752.894070765432;3694.5203273345214;3857.101948019884;4103.613709402525;4275.864197532515;4385.243310807349;-2.8371082366778935;0.05316550461115987;12;288;-3.453261605529366;-2.87162848654246;-2.5721455328896603;False
1990-01_2014-02;2014-03_2015-02;PI;etanolhidratado;ARIMA;(4, 2, 24);12;12;403.37737137651106;0.20501550984543881;45.45454545454545;-12.09304829044739;9567.971358064504;0.08851593936958004;1985.5052828740122;1967.2606318660414;1858.5744777593973;2019.0547144729974;2121.430328487514;2110.4173386447987;2107.674457956513;2375.737649112471;2314.698194247911;2483.421194276662;2584.0879624629497;2445.8889836800868;-2.8027059919927906;0.05788827479333754;12;276;-3.4542672521624214;-2.87206958769775;-2.5723807881747534;False
