DATA;MCPM;UF;PRODUCT;MODEL;VALIDATION-MOE;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
moe;16438.58115756344;RO;etanolhidratado;ARIMA;[(0, 'deseasonal-diff'), (1, 'normal'), (2, 'log'), (3, 'log'), (4, 'diff'), (5, 'diff'), (6, 'diff'), (7, 'log-diff'), (8, 'deseasonal-log'), (9, 'deseasonal-diff'), (10, 'deseasonal-log'), (11, 'deseasonal')];{'p': 14, 'd': 1, 'q': 3};12;12;752.2240069335606;0.43887577028117114;50.0;49.55522238107369;614.1781403959994;623.4450227116897;643.5537510380553;633.5155541234727;633.5730647030965;612.254764833395;557.2408576404373;594.1049659392738;768.6033327221846;968.8844029102152;552.1755492533189;463.65292024107134
