DATA;MCPM;UF;PRODUCT;MODEL;VALIDATION-MOE;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
moe;81196.64405004769;PB;etanolhidratado;ARIMA;[(0, 'normal'), (1, 'log'), (2, 'log-diff'), (3, 'log-diff'), (4, 'normal'), (5, 'normal'), (6, 'diff'), (7, 'deseasonal-log'), (8, 'deseasonal-log'), (9, 'deseasonal-log'), (10, 'log-diff'), (11, 'log')];{'p': 6, 'd': 1, 'q': 8};12;12;4474.539315667068;0.23835915584308323;58.333333333333336;26.545883829684048;10154.11085545394;8923.139838235527;8024.084016375396;9273.986602708614;8685.10842455684;8239.531707782155;7320.325631846908;8948.810690336111;8807.903484030943;10158.312002168304;8192.287601820262;8723.494120289117
