DATA;MCPM;UF;PRODUCT;MODEL;VALIDATION-MOE;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
moe;19413.269569104687;RN;etanolhidratado;ARIMA;[(0, 'deseasonal'), (1, 'log'), (2, 'normal'), (3, 'deseasonal'), (4, 'log-diff'), (5, 'diff'), (6, 'deseasonal-diff'), (7, 'log-diff'), (8, 'log-diff'), (9, 'log'), (10, 'log-diff'), (11, 'deseasonal-log')];{'p': 8, 'd': 1, 'q': 9};12;12;894.1726304496391;0.13174934307537103;50.0;4.017537477307279;4902.909672714507;4438.40612953238;4703.474900105226;4891.275623468736;4740.479230781047;3972.522695262716;4753.765568594604;4198.292142149739;4322.193108906374;5406.590982003328;4439.899120830385;4722.461131392009
