DATA;MCPM;UF;PRODUCT;MODEL;VALIDATION-MOE;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
moe;25904.480297872422;AL;etanolhidratado;ARIMA;[(0, 'normal'), (1, 'normal'), (2, 'normal'), (3, 'deseasonal'), (4, 'log-diff'), (5, 'log-diff'), (6, 'log-diff'), (7, 'deseasonal-diff'), (8, 'normal'), (9, 'deseasonal'), (10, 'deseasonal-diff'), (11, 'deseasonal')];{'p': 14, 'd': 1, 'q': 6};12;12;1192.5115042856405;0.1595634952353697;50.0;13.467744424913452;5708.039650606041;5057.138421692599;5608.977821665992;4870.216687682614;4346.207505382322;4375.196950339895;4113.712998468256;4670.372452072725;4613.63903561839;6217.654343645543;4584.957733404872;5796.692399362483
