DATA;MCPM;UF;PRODUCT;MODEL;VALIDATION-MOE;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
moe;310995.76238438307;DF;etanolhidratado;ARIMA;[(0, 'deseasonal-log'), (1, 'deseasonal'), (2, 'log'), (3, 'deseasonal'), (4, 'log-diff'), (5, 'deseasonal-diff'), (6, 'log'), (7, 'deseasonal'), (8, 'deseasonal'), (9, 'log'), (10, 'deseasonal'), (11, 'deseasonal')];{'p': 2, 'd': 1, 'q': 12};12;12;14211.506775752612;0.5356102865078912;50.0;60.67261338745893;7290.636997832355;6730.091948822242;7455.710801876237;7926.513907160075;10054.753229300855;9071.450859645047;7481.522853970521;9033.75735804585;8311.222304300221;7634.845189825033;5247.220665537755;5938.471191729949
