DATA;MCPM;UF;PRODUCT;MODEL;VALIDATION-MOE;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
moe;53846.81376372171;PI;etanolhidratado;ARIMA;[(0, 'deseasonal-diff'), (1, 'normal'), (2, 'normal'), (3, 'normal'), (4, 'normal'), (5, 'diff'), (6, 'log-diff'), (7, 'diff'), (8, 'diff'), (9, 'log-diff'), (10, 'diff'), (11, 'diff')];{'p': 2, 'd': 1, 'q': 4};12;12;2469.018753513265;0.35845386582807154;50.0;29.760997358011977;3945.6659494510704;4786.829121563043;4982.824134134499;5134.105211173648;5182.861243756749;3338.4337789889996;3784.549319607432;2924.251961234424;2831.580008342926;3529.5456816304795;2411.6592491330066;2320.5743491281196
