DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
combination;49122.40485173241;PB;gasolinac;combination-mean;ARIMA-SARIMA_DS-RF;12;12;3399.0998803187917;0.040788940347443126;66.66666666666667;1.9330656983767185;62539.39941450674;60551.34007095994;62057.358131180605;59921.416190962336;61305.26240860293;60549.51988528788;60707.00060621709;61829.50288601124;60460.11161322489;65334.80550785598;63469.8332702383;62178.51554124401
