DATA;transformation;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;MCPM
error_normal;normal;RO;glp;ARIMA+SVR;sum;12;12;378.16144092682356;0.040290999425133346;81.81818181818181;2.5448057551686336;1.248006527969349;2984.164031829389;7988.655645947245;7242.222605273193;7691.261356560621;7158.685838074756;7006.37239539185;7582.688956953712;6927.409472628415;7278.539882045129;7611.12637548167;7912.56164823319;6967.290182876766;7240.044983630428
error_noresid_normal;normal;RO;glp;ARIMA+SVR;sum;12;12;392.0841925675966;0.04134836449932509;63.63636363636363;2.7715292972864227;1.274084225656152;6181.396017834472;7876.5086697667775;7011.931544419448;7639.548197389271;7228.579378239203;7104.102402861144;7776.842406661504;6766.887755477521;7244.474721543155;7851.153133749617;7677.486764109214;7151.709102825386;7071.49683329218
error_resid_normal;normal;RO;glp;ARIMA+SVR;sum;12;12;434.75844647450174;0.05034450870307846;81.81818181818181;2.7741248564625427;1.555686203207574;3432.709095741917;7851.8757011402195;7036.417399764964;7534.773518096611;7187.992588337855;7002.429415096273;7506.04906719184;6913.716042092201;7206.735453099398;7752.607239162893;8230.439161301454;6985.1712364773375;7190.1541902773715
all_resid_normal;normal;RO;glp;ARIMA+SVR;sum;12;12;507.86051984871744;0.054726646505013216;81.81818181818181;2.66956910046749;1.7036157403444245;4010.8304529303373;7628.270390136164;7374.6413207520245;7475.7475445819;7233.358338360908;7034.975330852238;7176.600147500052;7075.233259725065;7330.13482433649;7523.753491230965;8575.672626435333;6820.805817021176;7244.230654670518
error_log;log;RO;glp;ARIMA+SVR;sum;12;12;354.0141883234612;0.03769735479207529;72.72727272727273;2.3386484778407093;1.1686701001584232;4186.932280523745;8045.877132196838;7344.2451229103235;7547.43714892958;7178.384784798698;7206.683878902513;7442.301543499563;6956.044440613206;7343.388772183789;7575.052422545147;7911.685768849279;7067.151074507606;7176.046712045098
error_noresid_log;log;RO;glp;ARIMA+SVR;sum;12;12;338.8671171891659;0.03490400603474841;63.63636363636363;2.3885490112535694;1.0855750494262866;5341.444500779955;7783.506137389857;7230.458050914376;7652.952413791555;7332.084043264745;7195.357258690745;7643.755667613323;6876.239948446798;7316.459089921986;7712.5568153984705;7691.7995680190415;7172.666946491916;7141.092991509908
error_resid_log;log;RO;glp;ARIMA+SVR;sum;12;12;421.0813464271117;0.04420285142728756;81.81818181818181;2.4353301707019352;1.3780235362500723;3323.563517026221;7855.770479929457;7244.983577413138;7517.245908815071;7170.793041592011;7151.151584077675;7274.0316112559985;7078.766949983464;7385.479225819218;7487.476929151063;8322.376932257725;6982.770894320631;7235.548080217355
all_resid_log;log;RO;glp;ARIMA+SVR;sum;12;12;537.9612373884931;0.05788735639967446;45.45454545454545;2.3828262669100946;1.7983907182302663;12720.890781115613;7742.345141788291;7472.729470020949;7322.897901235355;7242.202931369488;7164.081600404356;7024.163793525306;7088.501566423587;7525.123171978764;7356.500172094824;8732.082710504586;6846.699826440712;7236.8037998649825
error_deseasonal;deseasonal;RO;glp;ARIMA+SVR;sum;12;12;411.4006210174769;0.04698979727560538;45.45454545454545;3.2826383689390655;1.453001360880222;9726.300386436296;7949.852410539155;7485.36656478734;7437.068389554848;7232.265752512418;7243.429172723777;7242.2058333186515;7128.124877825158;7322.010011854443;7171.140105868354;7992.524637233266;6787.02788536646;6945.001771191121
error_noresid_deseasonal;deseasonal;RO;glp;ARIMA+SVR;sum;12;12;377.2633137021946;0.03849991809603159;72.72727272727273;3.712187461985771;1.1990594481974413;4462.011459487725;7683.6408880764475;7162.996325698169;7614.038810629348;7234.830595113178;7284.453146958932;7613.765441753119;6963.174412475202;7231.120488832488;7420.606929491351;7481.889214593966;6886.141474899803;6968.811018648508
error_resid_deseasonal;deseasonal;RO;glp;ARIMA+SVR;sum;12;12;496.51629925655203;0.05350717841019733;45.45454545454545;3.619880538236574;1.6678152016468186;11739.923941581517;7616.344998762945;7337.328048004163;7410.465160970402;7173.0509594142295;7240.864519386549;7087.630185843494;7283.600954646981;7289.995714954535;7221.663646331525;8305.230991828368;6653.981074575149;7009.238512736851
all_resid_deseasonal;deseasonal;RO;glp;ARIMA+SVR;sum;12;12;599.5702110146397;0.0625299471299499;54.54545454545455;3.3573437366932932;1.946573288685654;11818.442906411614;7521.558988908101;7470.653700215799;7279.406987729233;7281.6114654145895;7310.707327210524;6824.097171327925;7374.769171543723;7347.752166952882;7155.915457441519;8697.858952981325;6531.764788148757;7071.998657104056
