DATA;transformation;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;MCPM
error_normal;normal;PR;glp;ARIMA+SVR;sum;12;12;2941.0560743884457;0.024288826924699792;54.54545454545455;0.7614422871774849;0.8101597589152963;57918.439201974055;84654.97922133352;80713.12961819871;86320.31576467336;93947.23332770068;92103.70169960438;86132.18062133521;88267.9937327169;87343.43347379476;83753.37334501672;78439.90583768337;76552.2944260768;78001.91851114287
error_noresid_normal;normal;PR;glp;ARIMA+SVR;sum;12;12;2166.040282386591;0.021150786885899733;100.0;0.47689455520376883;0.700593202405639;19.83780853836661;82682.65502985487;78323.09344049722;86375.97641722132;92228.02029290346;90174.99141726665;93370.01659972961;86583.51787118177;87110.49426394672;85642.41243208045;79468.01510180596;80002.68444976401;77182.43025820352
error_resid_normal;normal;PR;glp;ARIMA+SVR;sum;12;12;3537.987189499041;0.03619951320528537;36.36363636363637;0.8182598248837649;1.1885836939342347;97546.9434990164;81454.98297504846;79049.41502271818;86429.5365779665;92986.90980519363;93133.50317446221;87431.1601727688;88208.0484398525;88163.10571901806;82263.30685212498;83334.74325230542;75222.34841022888;77971.57177313964
all_resid_normal;normal;PR;glp;ARIMA+SVR;sum;12;12;4935.710343574206;0.04546223813426272;45.45454545454545;0.9014363027186043;1.5087260809937915;116674.16071815496;82038.42955899537;79562.04176117026;85894.29763913584;93514.598712739;94468.28019287492;81546.47732180482;90829.48892150998;89107.2475955748;82561.12832766552;82309.45903672493;74306.36920500331;78659.06361177759
error_log;log;PR;glp;ARIMA+SVR;sum;12;12;2620.1302015000942;0.025334217812981886;63.63636363636363;-0.4989175113066278;0.8229239960091629;41285.49303357249;84577.57454038682;81650.95333288878;87211.36143876315;95243.51933148234;91312.74968493785;91136.22459506801;89976.07281401243;88710.69667983495;84763.2018739615;80262.68454907251;76379.41922538924;77912.43674156105
error_noresid_log;log;PR;glp;ARIMA+SVR;sum;12;12;3396.376163981037;0.026946061769667292;81.81818181818181;-0.9496120008317682;0.8962589566079256;26779.36864378406;80413.51524988229;79661.4270352739;90320.08084520652;92724.77927641266;92632.57257614213;97373.23990325279;91386.0284105824;89252.72668002892;85430.40115375764;80070.80503761357;78238.57636759564;76247.97932035258
error_resid_log;log;PR;glp;ARIMA+SVR;sum;12;12;3853.3905850476635;0.03156531091717866;63.63636363636363;-0.7694384251833527;1.0121547017814245;60728.33199678516;79376.3164234388;81444.34933143397;88832.12260874605;94411.58431495405;92066.13972086801;93150.94607828687;92057.57693758226;90007.88746341711;84232.92341224333;82987.09113471246;75983.90757681818;77356.2592775737
all_resid_log;log;PR;glp;ARIMA+SVR;sum;12;12;4825.027299116068;0.04431237406242483;54.54545454545455;-0.3181381465117389;1.4489279853147334;95061.54972812111;80233.84751630272;80052.12013723387;88131.69302258376;94260.89668991815;93568.81445317596;85254.2714213621;92486.27514499861;91470.0257192238;84419.71257540402;83995.40442465052;74620.79928396424;78791.80339299946
error_deseasonal;deseasonal;PR;glp;ARIMA+SVR;sum;12;12;3159.5260107960644;0.031220344075342882;54.54545454545455;0.4919663457515271;1.011361594662631;62230.368174067386;84518.5248746262;80449.6360408996;89032.78437975967;90644.37185850796;91159.64577384475;90655.75380634134;87093.10419930305;88807.62345511685;83321.18679933035;83369.74717465648;72266.24153779811;77671.34834298675
error_noresid_deseasonal;deseasonal;PR;glp;ARIMA+SVR;sum;12;12;2759.252000642382;0.025315463370220684;81.81818181818181;0.5528005839558824;0.8401865473112144;21753.92170861754;82521.59374603769;80564.72483877031;87345.38179617422;88743.96321532234;91734.81488928107;94686.72071219153;86853.89705361842;87569.08581010159;84290.85800055796;81677.62187116295;76476.54808757699;75901.7986865526
error_resid_deseasonal;deseasonal;PR;glp;ARIMA+SVR;sum;12;12;3905.3603262400516;0.03921541268915523;45.45454545454545;0.6400750556243353;1.2717509108618887;92307.45825976937;81583.59975812976;80493.00945967333;87100.1040851169;89896.23955272998;92302.62218087054;90758.94078057916;88358.52186944873;88322.39220561553;83010.68859530753;85091.1984601251;72376.30768681246;78179.66918532587
all_resid_deseasonal;deseasonal;PR;glp;ARIMA+SVR;sum;12;12;4727.429929747643;0.04820817251316956;45.45454545454545;0.6841110793513261;1.5701890986513327;111756.39746665797;81567.98559513995;78987.45754319667;87674.95192218659;90882.2059619918;93415.86109903123;87239.45272134447;89040.32857658362;90771.05883018696;81953.4917150815;86528.79879255388;71272.81889602891;77687.9410235561
