DATA;transformation;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;MCPM
error_normal;normal;PE;glp;ARIMA+SVR;sum;12;12;1162.3846713498867;0.019744437698063607;100.0;0.5970774091047201;0.6346216054312386;9.93791505322484;46498.51604530762;42840.70639031052;44128.78200577039;47860.43374126146;49096.943847818395;49554.415930463;48782.983592165554;46949.700649365994;44673.6729886566;45196.91171145242;43831.15684872258;42162.47694331581
error_noresid_normal;normal;PE;glp;ARIMA+SVR;sum;12;12;1253.4222382598416;0.022209176141778034;100.0;1.2411213752087364;0.7083178613910859;12.05398038031897;47331.53356880208;41390.28600202385;43662.79784776135;47930.25365915061;49208.0228915495;50343.78766636925;47973.57652384033;46548.62470464939;43367.85921463385;45464.53426876593;43279.80563861303;41501.884288307854
error_resid_normal;normal;PE;glp;ARIMA+SVR;sum;12;12;1287.6002088462844;0.022253975301504986;90.9090909090909;1.004023171595261;0.7211372204207279;5081.106566660037;46789.662405962124;42195.551991076514;44185.71234962844;47813.124694805825;48088.30332823353;49465.5157076625;49200.4430310146;46094.87961197271;43366.40055314941;45066.38057425527;45261.39212135727;41791.2337064592
all_resid_normal;normal;PE;glp;ARIMA+SVR;sum;12;12;1098.6794113788224;0.01912152983781124;81.81818181818181;0.4399097245124202;0.6204537062396743;8659.104559347905;46231.53932501786;42631.97944309948;44795.9316052377;48112.43705310705;48137.884081904915;49035.09554243029;49076.72207349884;46639.02646986571;45440.592043774086;45304.147874533526;44507.83417902037;42535.61848913493
error_log;log;PE;glp;ARIMA+SVR;sum;12;12;1106.8609797191841;0.02010517788417846;100.0;0.25926110466587393;0.6381819869695565;9.636107436801606;45738.46759109836;43875.22440202224;45406.334727963265;47618.320375372045;49549.85554773004;49829.06720564186;49038.43490878553;46108.17905002952;44328.88953918456;46036.022751479904;44113.883934229234;41808.528953049215
error_noresid_log;log;PE;glp;ARIMA+SVR;sum;12;12;1786.4727653301225;0.032293755458709675;100.0;1.2630897234014622;1.0377004448186693;24.98133182573584;47572.52831521522;41490.230738687;44773.90636115617;48079.12984771593;49081.17768334563;52210.12478826979;49003.718432916365;45492.826908587216;42453.453598295295;44726.65385988199;41724.62807925967;41272.68753285053
error_resid_log;log;PE;glp;ARIMA+SVR;sum;12;12;1384.970372215154;0.024048228339041255;100.0;0.888435467458773;0.7682911898305698;14.421957315697503;46554.66919401803;42514.96200712312;44358.70430670271;47927.72033544171;49451.697121516605;50570.79533233974;49304.494397002665;45523.64815763113;42308.242153576146;45449.06845771046;44599.61602364936;41396.36699514583
all_resid_log;log;PE;glp;ARIMA+SVR;sum;12;12;1110.4887172506956;0.018676084148064074;81.81818181818181;0.1360801149557635;0.5955004489045943;8751.958808418536;45407.0173737765;43555.57064534015;45703.91863388608;48370.585864637775;49141.06301644606;49039.485132867994;49449.764442181084;45982.41934748136;44192.970610810815;46239.57467296281;44538.00206124692;42514.35596006744
error_deseasonal;deseasonal;PE;glp;ARIMA+SVR;sum;12;12;1443.8223980005334;0.025642501276610764;90.9090909090909;1.5479725025745903;0.8286902447183171;5699.709170244567;45509.42073750714;43493.4342290997;45211.083717608475;45644.52778353125;49357.17011025581;47868.652845707715;47551.0109816428;46442.8580300254;43489.37694710214;45836.12663286813;44557.12500678684;41339.49357644404
error_noresid_deseasonal;deseasonal;PE;glp;ARIMA+SVR;sum;12;12;1474.1410561515363;0.026387208353500266;100.0;1.9181042176694358;0.8509495709440461;16.843530377892513;45117.46616371591;42361.8546695216;43589.862340540974;45992.11067643423;49903.10134702936;50380.328888636606;46243.9496955594;45681.35051874152;42851.65047134446;45591.89416450155;43844.379344856345;42688.50910090253
error_resid_deseasonal;deseasonal;PE;glp;ARIMA+SVR;sum;12;12;1497.5757833084444;0.026058324339015837;90.9090909090909;1.7822299601440617;0.8462644589814968;5912.176386143234;44730.73528595186;42648.800739971404;44117.053838775704;45324.85343159427;49039.99109602871;48616.12541902487;47986.352914300805;45952.06637363754;43510.3683099754;46029.44118929828;45371.89309413047;41672.72811546015
all_resid_deseasonal;deseasonal;PE;glp;ARIMA+SVR;sum;12;12;1670.1320453244532;0.02990838976041338;81.81818181818181;1.4467056557781965;0.968866614195632;13170.744676138249;44608.163265353;43350.691079856646;44857.49532973091;45291.42775658387;49241.39761388223;47362.304782152256;47869.185284581836;47616.60973080165;43421.07014823155;46688.21308003271;45317.44329619435;41238.198657587905
