DATA;transformation;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;MCPM
error_normal;normal;AP;glp;ARIMA+SVR;sum;12;12;129.0103417270139;0.04260173264655199;63.63636363636363;3.5127441767500542;1.5623603775340595;2034.436728636817;2864.7868174420073;2626.763423736598;2744.350692953714;2559.842831816559;2511.426927586735;2605.2404095465713;2526.8780875818907;2506.7339700650305;2558.060396522476;2659.658039293981;2572.8201967048612;2554.2133175707027
error_noresid_normal;normal;AP;glp;ARIMA+SVR;sum;12;12;124.88291388654176;0.041741765708269075;81.81818181818181;3.3540211263551334;1.5199109326422375;985.7838171718917;2783.945499917856;2579.4742877114086;2755.8435644134343;2639.4028393890567;2528.8593705718567;2706.812712940582;2522.178905681226;2527.5397103027194;2476.5091693797685;2817.985056784882;2556.5785731811525;2447.119236777474
error_resid_normal;normal;AP;glp;ARIMA+SVR;sum;12;12;128.95806023213933;0.043283257145818425;63.63636363636363;3.58088396304486;1.591333528949853;2033.6613320277288;2769.3560494841204;2614.4780510349524;2746.6169070219926;2562.178857181526;2533.736712241843;2579.252303590016;2526.4923957540377;2518.3650038485575;2541.9065566786303;2720.0692205570135;2639.643640026134;2516.5817103340764
all_resid_normal;normal;AP;glp;ARIMA+SVR;sum;12;12;167.47194425776357;0.052094596195485864;36.36363636363637;3.8628558127494275;1.9188098864167213;4619.961922174481;2751.611648044472;2616.135704787085;2715.193267369722;2557.481621041964;2487.1792948222565;2433.0351855314484;2624.350863184723;2526.1963178905294;2598.0818321278584;2639.932247432297;2578.582242367348;2649.4538348953647
error_log;log;AP;glp;ARIMA+SVR;sum;12;12;140.04345672611615;0.04543272847867519;63.63636363636363;3.865176300228949;1.6636073532400366;2208.583014179723;2860.43409613775;2706.9393579548437;2615.1593701907464;2497.330208883725;2560.635720135792;2564.941667738934;2579.625185053363;2535.9254334226453;2526.681349409878;2644.7392724587735;2602.1328520740585;2481.9370129538984
error_noresid_log;log;AP;glp;ARIMA+SVR;sum;12;12;125.71572766207754;0.0396812664180857;81.81818181818181;3.859542197065443;1.452211990589304;992.227189491358;2767.8935957686585;2622.7606332320074;2635.715020982179;2622.8439383607883;2538.929159506079;2668.743214092621;2524.370426248725;2567.977343457138;2474.1685547111;2776.5443414052334;2582.8195081496915;2395.5429277064036
error_resid_log;log;AP;glp;ARIMA+SVR;sum;12;12;142.55274038725273;0.04396197652329225;63.63636363636363;3.962423661631255;1.6219521551186549;2248.0294063616066;2731.6164504899184;2681.462805238374;2618.2761343302905;2492.6019433199103;2555.912905368715;2541.646676344177;2570.7443162024033;2592.7778212524445;2520.8503053428726;2681.6470579467364;2662.946126315285;2494.4617072436654
all_resid_log;log;AP;glp;ARIMA+SVR;sum;12;12;170.2416005483968;0.050666084756995515;27.272727272727273;4.169718106785115;1.8750389769636981;5366.550539386181;2701.226121140294;2721.446062582239;2570.740380835275;2515.7293462622533;2509.4143106796982;2437.8516088487286;2610.089220698015;2563.6735263602045;2610.7004547028855;2601.4001541868074;2660.0060666657123;2575.441498000908
error_deseasonal;deseasonal;AP;glp;ARIMA+SVR;sum;12;12;132.36835572098272;0.044287408177229835;54.54545454545455;3.6525933595811084;1.617236268232049;2608.7364459562314;2871.9021009670546;2634.1262744167375;2711.42903296956;2555.7184872283424;2495.7524637372962;2595.86625793514;2561.6117979850933;2501.86511152226;2526.429547369881;2707.7069688731085;2537.2735091664445;2545.740529464522
error_noresid_deseasonal;deseasonal;AP;glp;ARIMA+SVR;sum;12;12;127.19683812737183;0.04048563641985841;81.81818181818181;3.7635547589346627;1.4872244783576485;1003.9639952064637;2762.5501783306167;2629.1175880682986;2679.5996449318873;2586.4034285983016;2583.9666860056914;2618.0658058977538;2517.4305870414355;2522.082177377305;2465.7110491957483;2783.486714897654;2584.02363195597;2476.9998557704366
error_resid_deseasonal;deseasonal;AP;glp;ARIMA+SVR;sum;12;12;135.73193093854596;0.045468292355009134;72.72727272727273;4.11074844789255;1.6663056625923616;1606.1270237860333;2765.8237173522557;2617.4595490287484;2670.1809540793492;2520.9562020625244;2460.114472528326;2607.4300789218487;2550.4675238956906;2530.426533602088;2508.1083747554676;2750.140055849786;2583.8315055914163;2531.9036180343705
all_resid_deseasonal;deseasonal;AP;glp;ARIMA+SVR;sum;12;12;159.48378214826437;0.047729987725906885;45.45454545454545;3.9523065554803054;1.7621822192030923;3771.2509491725905;2726.9889632203976;2666.6491725303017;2667.453275354497;2559.174762143954;2435.6898959020414;2490.4508681858156;2595.0261773945053;2504.5945989577303;2618.255070827609;2661.268087464911;2580.5559202030845;2642.118430335781
