DATA;MCPM;UF;PRODUCT;MODEL;SIMILAR-STATES;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;2040.9329337742138;SP;gasolinadeaviacao;VARMA;['MT', 'GO', 'MG', 'SP'];(5, 5);12;12;93.92562876486019;0.11847283040123013;50.0;11.08752427430945;524.806866328499;597.923961543969;521.8218369188634;601.4252063851166;590.5158181733459;563.6023514957357;568.9402990575518;572.177574483882;513.1864401753286;551.5624456514496;544.7931963187009;554.3791963748845
serie-desnormalizada;2175.232866802746;SP;gasolinadeaviacao;VARMA;['MT', 'PA', 'RS', 'SP'];(12, 4);12;12;100.08188817205998;0.1292009077705468;50.0;11.385825024717345;566.342121260304;492.01457946676646;528.4825706124144;599.8989842039371;538.3052252532025;585.4431562743299;574.1927919101331;597.1733025720291;518.2518020747253;550.391382873009;575.00699137279;557.1366021353556
