DATA;MCPM;UF;PRODUCT;MODEL;SIMILAR-STATES;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;4.617624644036334e+17;PI;gasolinadeaviacao;VARMA;['CE', 'MA', 'TO', 'PI'];(2, 3);12;12;16.68491733088111;1.279393481630515e+16;33.333333333333336;-40.40902762769093;35.425124305554554;43.624750546753376;37.26576597176454;33.66299892516233;30.153621768699974;30.427938577079395;34.08989042067696;36.06406131091304;35.5653595838189;33.91725312807129;33.01216236687553;33.32287809383293
serie-desnormalizada;4.595055666296486e+17;PI;gasolinadeaviacao;VARMA;['MA', 'CE', 'DF', 'PI'];(2, 2);12;12;16.42202377552564;1.277168582996668e+16;33.333333333333336;-38.33596792306872;37.13918355654501;34.676558162829316;30.978213610379473;34.11429982876058;32.7596169356777;35.19561417570446;34.030607212098865;34.95322856285661;34.077734103171586;34.412923700025374;33.95357543644798;34.09039371736182
