DATA;MCPM;UF;PRODUCT;MODEL;SIMILAR-STATES;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;1553.512086592591;PR;gasolinadeaviacao;VARMA;['MT', 'GO', 'MS', 'PR'];(5, 6);12;12;53.460026026471446;0.19713146100404325;33.333333333333336;-7.201163449592762;238.30116759970116;272.1034916013895;250.8243818956894;251.4678060016191;260.1074438179622;282.59351336157863;269.05910300191334;280.90695009889106;275.0990960060771;265.413994603481;266.82263526974606;258.4266088374308
serie-desnormalizada;1457.3966091523296;PR;gasolinadeaviacao;VARMA;['MG', 'GO', 'MS', 'PR'];(5, 6);12;12;50.15957507843795;0.1861022508295219;33.333333333333336;-7.453879651159072;254.06326112708766;289.2005100519301;269.2371067325873;264.06840339183293;234.44363876151934;258.8719036918961;246.8484406948034;266.6611759114675;261.3434611921232;275.2157325656092;279.0787001694689;279.56947598098293
