DATA;MCPM;UF;PRODUCT;MODEL;SIMILAR-STATES;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;734.984402719107;SC;gasolinadeaviacao;VARMA;['RS', 'MT', 'MS', 'SC'];(2, 6);12;12;33.66282234138233;0.170119218701692;50.0;11.639288477866529;162.6409520393231;137.83674084148421;152.92676200085882;134.15160367673917;121.75275299741524;123.00003137792548;115.11501495597325;120.66564446785915;118.43846281159144;127.5992104588686;136.0648399654586;140.33260166105336
serie-desnormalizada;890.54800171092;SC;gasolinadeaviacao;VARMA;['TO', 'AC', 'RO', 'SC'];(12, 14);12;12;40.78744475809458;0.190117435264238;50.0;19.47655274016705;125.95524062144955;124.98451068763268;97.94973892446903;136.67191038832922;109.34780502024653;89.60053500606004;126.19523287643494;127.2418163782051;121.94685051065554;123.41012209028911;131.88148936645416;134.26578724778076
