DATA;MCPM;UF;PRODUCT;MODEL;SIMILAR-STATES;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;634.7765439903237;GO;gasolinadeaviacao;VARMA;['MT', 'MS', 'PR', 'GO'];(5, 6);12;12;43.65631526394881;0.1395398678879096;66.66666666666667;-8.88461495431068;284.1226606097606;279.21224307332363;266.5499570914714;294.70142442241263;309.08478316249085;305.185549828667;307.2403077384066;313.1309044552774;286.5609859719315;274.5832004710088;288.2759948057216;273.2565834554281
serie-desnormalizada;820.5427077742725;GO;gasolinadeaviacao;VARMA;['MG', 'MS', 'PR', 'GO'];(5, 6);12;12;45.1667176335837;0.14989217452644354;58.333333333333336;-9.87621242465962;301.7641713382636;298.4480723110341;280.03539116469125;293.0306332899344;303.3128138860737;279.5357615567362;284.1059995760442;290.6477975460805;294.82569773034606;286.2876411873755;308.29298627378955;293.32686372052655
