DATA;MCPM;UF;PRODUCT;MODEL;SIMILAR-STATES;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;251.81391963905116;DF;gasolinadeaviacao;VARMA;['GO', 'MT', 'MG', 'DF'];(5, 13);12;12;11.35969564465179;0.220903229427863;50.0;11.580339275953625;34.907786609333364;35.34863556038506;24.10918781453354;41.80971935551491;25.957621649731554;40.705846565079185;45.50754528378699;32.27058671136041;33.96063488267333;30.85625745156052;31.097854981883476;33.90089365928681
serie-desnormalizada;400.5965357174647;DF;gasolinadeaviacao;VARMA;['PI', 'CE', 'RO', 'DF'];(2, 2);12;12;12.094957379849793;0.2068577560045146;25.0;13.049160773694766;30.196305522038458;34.699378808855464;34.058522476692524;33.48474796023653;33.73014329927022;33.903742561743705;34.03187720818312;34.00671686905025;33.93607045046643;33.87975849661653;33.847637157636235;33.83959126862002
