DATA;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;AP;etanolhidratado;knn_rf_deepar_svr_catboost_arima;{};12;12;32.88262186005253;0.39879342111159394;36.36363636363637;49.84452913435718;0.8982175866770339;12.055958329883353;20.298885520554713;23.383154911540732;24.722785784291727;35.65758912078954;27.48611530406329;37.914937002437284;34.06224078702121;31.456010970507663;22.348406112010643;8.856128137205227;-5.267049356375086
deseasonal;AP;etanolhidratado;knn_rf_deepar_svr_catboost_arima;{};12;12;79.20977555976606;1.232915106521156;54.54545454545455;138.2420223464341;2.4848928982494467;-6.6899188000156595;13.317870534273059;19.369201814456606;-3.821502097641118;20.074854800557805;12.727050811415154;-3.0545021567645847;-16.96353185013019;-46.11775291555753;-39.917448798404614;-83.57423216918905;-73.48535515525515
log;AP;etanolhidratado;knn_rf_deepar_svr_catboost_arima;{};12;12;43.668596729290165;0.6657772846067843;45.45454545454545;73.33109212804165;1.3181224272978591;2.24904320946042;8.554681265810741;11.955896395687647;15.372261858535552;24.201524480606874;22.83245105244983;31.45619489252907;33.79154340619074;24.87181248354961;7.337611515279471;-16.81594695707467;-20.659408997262197
