DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;6334.570688547519;TO;querosenedeaviacao;arma;{'p': 16, 'd': 0, 'q': 1};12;12;267.0035252227724;0.2028795751945951;45.45454545454545;6.696926518457555;0.871204794274341;718.9167137866326;758.3007196612543;757.1398675357029;831.5889365939106;817.9163482444361;844.1951272031492;850.2355573123194;810.8583193501076;804.7277270893798;817.3315035803686;846.8742971361613;784.4674972819473
log;4166.346957719066;TO;querosenedeaviacao;arma;{'p': 15, 'd': 0, 'q': 1};12;12;262.9448188199447;0.20091772883034828;63.63636363636363;6.035505814899332;0.8518715948841649;678.4795826886052;717.1518220155659;758.1311503621769;812.7351379328717;822.2322042480163;862.0742565286747;894.005149294014;836.9163063604458;834.2155636916349;836.2275470656243;874.4283757595533;784.3110798679161
deseasonal;2859.430062549319;TO;querosenedeaviacao;arma;{'p': 14, 'd': 0, 'q': 15};12;12;240.32334790664603;0.18422445324460454;72.72727272727273;4.643458212406728;0.7838931919816812;743.3570502737832;722.9690771190512;738.0966897347971;782.4222645038863;867.157888770678;837.227693279006;833.6719135299087;891.3619173707675;851.8320411405343;911.7912706971174;884.1921091326636;790.6916052572398
