DATA;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;BA;gasolinac;knn_rf_deepar_svr_catboost_arima;{};12;12;22862.52206476004;0.09635873364855975;27.272727272727273;-1.9741567790054795;1.0554175459799529;183579.26042620774;178073.78872889178;172375.10364724713;180438.82678729284;185783.79816996792;176350.14389251146;203438.8331359821;202962.2870318094;218405.9695059757;223202.91705857916;226894.75531837353;226160.1268789514
deseasonal;BA;gasolinac;knn_rf_deepar_svr_catboost_arima;{};12;12;15981.867095953718;0.07029341879455508;45.45454545454545;-0.3365185280929114;0.7781065794880088;179068.76806759834;182115.51353657414;173876.73116388184;179273.10551418964;191694.0396528152;184404.97452103219;200995.14082144038;201654.00321021996;198902.09171062923;225623.01414939092;220465.22410814048;201409.44657116546
log;BA;gasolinac;knn_rf_deepar_svr_catboost_arima;{};12;12;20588.491867557925;0.09186717805161039;54.54545454545455;0.21007144511839648;1.010297793236243;190092.74667240953;187616.46323508266;177600.24963309866;169817.89175474536;176655.5061792788;169902.7938314274;191702.95374439756;216241.33933392374;199798.02786298376;210584.87751400698;223776.43003336605;212948.2864647167
