DATA;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;TO;gasolinac;knn_rf_deepar_svr_catboost_arima;{};12;12;4195.246247007259;0.10167421310925534;63.63636363636363;-4.782674714877779;1.3558081324555065;37129.646781765245;32616.882087914433;32119.074755226102;33539.268451406504;36882.629874665094;36259.07019190667;40827.64009979954;42363.302328988386;40332.6674198567;42173.49414275257;39452.230738118604;36008.98914629939
deseasonal;TO;gasolinac;knn_rf_deepar_svr_catboost_arima;{};12;12;3164.085141028618;0.07777049169570785;54.54545454545455;-3.6852857681551137;1.0307453327642047;38216.31288397211;35853.95191643085;32553.82784736701;35102.59561169298;36858.47673909299;38060.12712065356;38742.10300738143;39608.51548156515;39046.10234147406;40614.10840115836;36575.607120992085;33763.40819480396
log;TO;gasolinac;knn_rf_deepar_svr_catboost_arima;{};12;12;4815.65945989419;0.11592928266309455;45.45454545454545;-5.670083206429672;1.527963730959973;37220.29729593791;35424.44759899609;33181.44022906049;33233.29416566619;34432.390119727526;37277.62226670643;41018.367314997835;43584.51881755985;43052.51846109226;39961.14477690494;38593.73355142154;36533.68943538215
