DATA;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;PR;gasolinac;knn_rf_deepar_svr_catboost_arima;{};12;12;43003.97461608097;0.1432191099001577;54.54545454545455;-11.816487090062049;1.2400416576722169;317624.6214763502;261698.1737857599;292470.0469797764;318359.74187391426;306210.42666486255;316673.9176758663;296165.07902588486;320502.3826516001;320572.2793902428;319949.5611806454;325468.2444881187;309929.1383619467
deseasonal;PR;gasolinac;knn_rf_deepar_svr_catboost_arima;{};12;12;43539.47710655401;0.14309431179003676;72.72727272727273;-12.036465161261239;1.2410147130091753;253658.13862337984;306392.7105340508;309812.5835639964;298937.5415870799;294087.979637585;321067.2099406052;307916.1326069371;320068.10130629106;321648.14508620626;350595.3346777156;317166.2651894365;311563.59371927736
log;PR;gasolinac;knn_rf_deepar_svr_catboost_arima;{};12;12;46836.56179957933;0.14531173315906978;45.45454545454545;-10.620613169800492;1.2598163443681882;252269.74659814406;297750.34102186316;285722.96906427166;279811.01062598935;317346.67718986346;291802.82617484883;333737.9349970733;305230.8664126952;293178.5669253919;360883.8589493947;310695.7249380883;337561.5590909261
