DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
normal;301003.5238183208;RS;gasolinac;ARIMA;{'p': 12, 'd': 1, 'q': 13};12;12;20824.36406806985;0.047579225039744155;66.66666666666667;4.914061873319995;304994.19260999607;295224.38791310845;292355.7308614872;278017.23592872196;301101.8289879768;303154.41771717864;298666.88597352017;311938.66916259564;310252.2872651237;344933.1515483737;308409.79252364265;298722.60187585786;-3.1678820474304272;0.021920703196458148;13;383;-3.44753973676872;-2.8691160516676844;-2.57080585953957;True
deseasonal;218458.40981110063;RS;gasolinac;ARIMA;{'p': 8, 'd': 1, 'q': 10};12;12;20142.81932841141;0.046490084979093765;75.0;4.111114991047923;307973.4437266423;290521.3009429843;290896.7924948429;293495.70635791344;292730.94309003686;305973.36836551013;313637.8622200271;314289.43357918016;317254.87973247166;343998.8896745341;308615.7113345292;299186.21205908037;-3.5159787528027597;0.0075860843978593625;11;385;-3.4474498334928687;-2.8690765390453703;-2.570784795075055;True
deseasonal-log;155253.00036154545;RS;gasolinac;ARIMA;{'p': 2, 'd': 1, 'q': 3};12;12;14321.421573509819;0.035263627560618176;75.0;0.6764643243735786;323927.9497747008;307285.39843769296;310927.8305490884;314407.54305262293;308616.45301569253;318549.43780179153;317902.0415340941;316544.8072354258;319367.14054242417;348438.0741055399;313464.0148104752;310906.9711164528;-3.561042260404317;0.006551011314453683;11;385;-3.4474498334928687;-2.8690765390453703;-2.570784795075055;True
deseasonal-diff;331322.63582869776;RS;gasolinac;ARIMA;{'p': 11, 'd': 1, 'q': 6};12;12;30500.425405766833;0.08668894070807026;75.0;-7.688743247266458;325194.6630915988;322977.3460307941;325458.1973216934;324037.71274436585;338099.9981542552;343154.91942974745;346376.5782476587;353130.169190661;355156.12219657144;385985.3813187712;358954.56455922604;352725.5297707597;-10.886750858048597;1.2543690143153134e-19;10;386;-3.447405233596701;-2.8690569369014605;-2.5707743450830893;True
diff;173789.51951819618;RS;gasolinac;ARIMA;{'p': 11, 'd': 0, 'q': 9};12;12;23986.77254533539;0.06541400457411894;83.33333333333333;-5.370147016756804;324549.777205852;311379.12255522807;322463.7464084198;317042.5573930963;336026.91090986365;342077.2512927166;335002.5618635835;344588.61708045827;348089.2204945458;371351.71077440574;347677.97390288464;342053.68496820197;-8.45854482204806;1.5902778486011511e-13;12;384;-3.4474946672686824;-2.8690962436986855;-2.570795299750434;True
log;356822.8701469572;RS;gasolinac;ARIMA;{'p': 9, 'd': 1, 'q': 14};12;12;19755.358831144662;0.04582351181234514;58.333333333333336;3.7629398064499666;312091.9739453388;298927.20944152324;298674.0116306136;286203.1917613056;308064.62556129484;312238.08023326116;312908.82529878704;315364.8837475521;310966.41926250746;339389.21760968573;301938.5078749685;295164.60277676233;-2.9262683427484455;0.04237751152643084;11;385;-3.4474498334928687;-2.8690765390453703;-2.570784795075055;True
log-diff;482135.05614439695;RS;gasolinac;ARIMA;{'p': 12, 'd': 1, 'q': 12};12;12;26675.636901806032;0.07329882258843944;58.333333333333336;-5.421953866179438;318498.57918127935;305801.8394344061;313590.8322550933;314512.53446251753;336369.23844360205;346273.2061728128;346297.39223378873;346874.1629269831;346207.8553467129;378254.51084084477;346988.2037378283;344622.24016868585;-10.380126764397243;2.1498591104498432e-18;11;385;-3.4474498334928687;-2.8690765390453703;-2.570784795075055;True
