DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
normal;66566.78959574478;AL;gasolinac;ARIMA;{'p': 8, 'd': 1, 'q': 10};12;12;3071.1546738556426;0.05500588529804567;50.0;4.606609889023812;38822.04539051714;37489.306881593075;37671.44118964939;35463.17546567062;38492.480841643875;41426.25900829277;42367.36244038746;42049.84913190256;42503.20097029817;44879.60287730886;41093.235774061235;38650.17231172637;-3.881882468761696;0.002172302779680847;12;384;-3.4474946672686824;-2.8690962436986855;-2.570795299750434;True
deseasonal;27044.05364408944;AL;gasolinac;ARIMA;{'p': 12, 'd': 1, 'q': 14};12;12;2493.6479382167117;0.045408549730872744;75.0;4.23122922145003;39940.175685523245;38255.22505147195;40345.20589608507;37307.898497761315;40659.20566316095;41699.42209697387;39449.26069772661;41086.83643641097;40735.928244246104;43299.75642343424;40797.26305922896;39224.36673619318;-3.550092721429253;0.0067900368030712616;13;383;-3.44753973676872;-2.8691160516676844;-2.57080585953957;True
deseasonal-log;70888.85343713034;AL;gasolinac;ARIMA;{'p': 8, 'd': 1, 'q': 11};12;12;3921.547148242587;0.07897545503751079;58.333333333333336;8.027093897078439;38732.784020865685;37475.028212350284;37279.67085568639;34853.781562073425;37402.646116728625;38117.171280046336;39732.69163358135;41109.96124865021;39553.181644541364;42569.49964856653;39394.2469566386;37443.731629437454;-3.5282458637601763;0.0072906300835162315;13;383;-3.44753973676872;-2.8691160516676844;-2.57080585953957;True
deseasonal-diff;86587.60373524859;AL;gasolinac;ARIMA;{'p': 14, 'd': 1, 'q': 6};12;12;4787.3509479293925;0.10199779245124117;58.333333333333336;-9.054211169870324;41579.24485583118;42684.51254504236;43333.04548350784;41612.452540836086;44395.06856286947;45784.5949138024;46998.33093323804;47880.10579417254;47259.62415508675;51342.06068202497;49093.82602027293;47813.76845931869;-9.27955387658719;1.2619133382214551e-15;12;384;-3.4474946672686824;-2.8690962436986855;-2.570795299750434;True
diff;85139.29804981987;AL;gasolinac;ARIMA;{'p': 11, 'd': 1, 'q': 3};12;12;3366.590517953754;0.06900582913475264;41.666666666666664;-4.928500302847909;41017.64888473074;41376.6994669097;42107.92113474792;40096.2333102429;42106.46505915599;44680.394691306035;46091.039638545444;45162.33666710859;45225.21639104871;48590.04950880265;46708.81750176844;45814.804447024595;-8.97719772066885;7.476400375689001e-15;11;385;-3.4474498334928687;-2.8690765390453703;-2.570784795075055;True
log;39000.738316995325;AL;gasolinac;ARIMA;{'p': 10, 'd': 1, 'q': 14};12;12;3592.687138221877;0.06942795175542239;75.0;6.382448341056654;38358.91610228181;36726.20771192059;37806.46007528145;35959.307979886464;39363.7639409324;43254.10135331556;41916.83491100571;41927.440200227844;40313.37461230496;42020.04167849959;38675.94503949838;35633.177581053285;-3.8946778056909137;0.0020743665404175837;12;384;-3.4474946672686824;-2.8690962436986855;-2.570795299750434;True
log-diff;66036.43530311367;AL;gasolinac;ARIMA;{'p': 10, 'd': 0, 'q': 10};12;12;3653.317890108175;0.07660006028378855;58.333333333333336;-6.5393289150102;41922.377366933775;41272.744795427345;42482.02682141789;41258.853048426136;42925.18909655186;45812.41362135761;47099.337619914135;46536.10301407723;46019.85000466258;49836.39489521998;46890.192753886404;45042.83817287286;-9.013139448532415;6.0495877564691e-15;11;385;-3.4474498334928687;-2.8690765390453703;-2.570784795075055;True
