DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
normal;269753.2719138764;GO;gasolinac;ARIMA;{'p': 10, 'd': 1, 'q': 2};12;12;10667.660312630715;0.06417230293959696;41.666666666666664;-1.3874689976314605;135045.4198221083;135226.6651792454;136139.94298932067;130106.8023222276;136148.59705055942;137315.1799751676;137705.33893554928;131223.3015989022;137152.84103208088;140542.49805384153;134578.45038053783;133477.073954169;-4.002146069643988;0.001399315398728016;12;384;-3.4474946672686824;-2.8690962436986855;-2.570795299750434;True
deseasonal;114931.44656886342;GO;gasolinac;ARIMA;{'p': 9, 'd': 1, 'q': 12};12;12;10589.82334846351;0.06379971910280095;75.0;5.340578460487229;133004.29481830177;129264.97608954176;129021.86875983096;125270.50955351866;129532.98800791256;126004.10923228844;123242.01841855053;125897.50937083329;122104.48685522808;130878.84140593727;122446.73760620508;120181.5938299887;-4.299116982296354;0.0004457789812833203;12;384;-3.4474946672686824;-2.8690962436986855;-2.570795299750434;True
deseasonal-log;135957.2856137038;GO;gasolinac;ARIMA;{'p': 5, 'd': 1, 'q': 6};12;12;12520.798264652036;0.07651527251594879;75.0;7.032538898414275;129314.48428633103;128878.46975661251;127156.38953761327;120094.75941167306;125166.0416783327;123779.81163561386;119871.30746163373;125003.65643436393;120513.10548750401;129408.84904694576;123107.46944557203;117443.12661359439;-4.268711641751542;0.0005030178381534239;12;384;-3.4474946672686824;-2.8690962436986855;-2.570795299750434;True
deseasonal-diff;531675.7405664363;GO;gasolinac;ARIMA;{'p': 14, 'd': 1, 'q': 14};12;12;29334.66793092964;0.18976830743059805;58.333333333333336;-16.56940300564134;142215.98724197157;141622.33761118219;142431.66136859122;143525.6023468632;154474.22725401144;156483.52923007528;156437.48953071784;162874.58735346142;160328.06656824425;173906.8102891783;165449.5143696534;168191.9973157736;-8.237370720845359;5.840808140340835e-13;12;384;-3.4474946672686824;-2.8690962436986855;-2.570795299750434;True
diff;756172.5751684895;GO;gasolinac;ARIMA;{'p': 6, 'd': 1, 'q': 10};12;12;26128.916488808074;0.16712715891215954;33.333333333333336;-15.00720129919728;141135.02547456473;143109.35064397388;147981.2391367675;143600.71736530442;151762.5526367419;154501.80669508397;155440.29598111313;155118.71551980503;157216.52197318355;166853.06237524148;162177.31692368136;164012.03402455585;-8.401700927060437;2.2223965712627043e-13;11;385;-3.4474498334928687;-2.8690765390453703;-2.570784795075055;True
log;272591.1073860441;GO;gasolinac;ARIMA;{'p': 10, 'd': 1, 'q': 2};12;12;10779.907331711016;0.06405737337235957;41.666666666666664;-0.2822755006530473;131474.491201797;133757.83385775104;134828.29988497228;128627.65432544044;134919.20216614587;135913.39087496084;136718.03491068864;130111.57732965956;136169.82323194132;138631.52521368998;133525.79957593078;132274.53864686567;-4.0059735311326055;0.001379553073865182;12;384;-3.4474946672686824;-2.8690962436986855;-2.570795299750434;True
log-diff;573690.6695476501;GO;gasolinac;ARIMA;{'p': 11, 'd': 1, 'q': 12};12;12;31642.269340010815;0.20369820249517592;58.333333333333336;-18.714868227111115;142027.51274251606;144163.95919634763;149363.5316664463;144042.69801519145;158922.58198779647;163945.1243639187;157793.44513819256;161199.60492947928;160211.60325524048;178245.88338746573;169015.13354589144;173390.28714970083;-8.383438188818905;2.4745787457416513e-13;11;385;-3.4474498334928687;-2.8690765390453703;-2.570784795075055;True
