DATA;MCPM;UF;PRODUCT;MODEL;SIMILAR-STATES;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;77717.07517406487;GO;oleodiesel;VARMA;['MG', 'SP', 'MS', 'GO'];(14, 14);12;12;21381.998371942285;0.06061511065775379;91.66666666666667;6.262484679858335;283090.6096752665;246366.32506681667;260304.25137227814;280034.3295802635;297225.10503629304;300445.22058186337;300426.5703785509;301117.6614387355;273966.30871435243;244188.0643205954;236739.06576988517;272783.129789261
serie-desnormalizada;396302.2376175821;GO;oleodiesel;VARMA;['SC', 'MT', 'PA', 'GO'];(14, 14);12;12;27393.988988439243;0.07612292479907416;66.66666666666667;7.866382681481923;265312.5655198688;235484.5211551716;251068.36933556074;275689.61849348445;303688.5262469079;288427.2186672714;299498.2537280735;297872.38772444054;265145.4791402588;245856.33530417026;245128.82902303996;267106.50162155624
