DATA;MCPM;UF;PRODUCT;MODEL;SIMILAR-STATES;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;1025577.2554342308;SP;oleodiesel;VARMA;['MG', 'GO', 'PR', 'SP'];(14, 14);12;12;94465.22942369698;0.07237237593904405;75.0;7.34779705076679;1011574.524320876;952579.5132046242;1045695.9813313159;1048494.1975118186;1146871.0356387396;1217390.155028991;1132280.2378016936;1174932.0447824728;1067182.7425392107;1017639.9988625583;921926.8806607045;947368.6279237245
serie-desnormalizada;1068477.2733574708;SP;oleodiesel;VARMA;['MG', 'PR', 'RS', 'SP'];(13, 7);12;12;98403.0153746067;0.07586438871235646;75.0;7.606142654212225;1018127.0026617765;1024998.5091160103;1109619.9032973894;1041631.1342212161;1129235.3580615746;1183516.229410195;1152492.1456444538;1169261.0091806264;1006061.39355705;986128.0238722477;894549.8320216562;932948.3054975534
