DATA;MCPM;UF;PRODUCT;MODEL;SIMILAR-STATES;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;227096.89109003078;RJ;oleodiesel;VARMA;['DF', 'MG', 'SP', 'RJ'];(14, 4);12;12;20911.71575142547;0.07952111715876228;75.0;8.07812281978482;202757.3551661796;196352.77123679552;221427.08250573502;211010.6549091754;212164.1071967156;223213.7552746299;218914.13730295215;221445.9912758263;206730.58644521973;219870.48153970696;208686.8806902125;192355.23262078804
serie-desnormalizada;303715.92155952036;RJ;oleodiesel;VARMA;['BA', 'SC', 'GO', 'RJ'];(14, 14);12;12;20991.601867684065;0.07999140097423389;66.66666666666667;8.15381567198389;218641.5127183229;204265.5281552929;204998.03641195083;197287.14048408088;216301.78333358042;219363.83796177982;211860.45535502292;221377.4332887842;213849.33885536998;222491.32465722386;199757.5745872118;202647.6890402751
