DATA;MCPM;UF;PRODUCT;MODEL;SIMILAR-STATES;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;75719.94508970185;RR;oleodiesel;VARMA;['AL', 'RS', 'PE', 'RR'];(13, 4);12;12;4181.212433645831;0.1540508197265443;58.333333333333336;-9.63414402872477;24951.002596827082;18759.499139681557;19273.749364843516;14924.564537941009;18161.5467764276;18988.678721984812;19538.152800262596;23863.63898438482;23195.841563274702;28586.221237118352;23964.53481540419;24308.892181603635
serie-desnormalizada;95378.57468305803;RR;oleodiesel;VARMA;['AC', 'SE', 'AP', 'RR'];(14, 13);12;12;5259.23959493948;0.21362383984584274;58.333333333333336;-18.144527017954033;23497.577705167874;20150.783119849024;20576.194969999222;12912.659474135413;15862.722648260706;19254.977693404355;25286.425206247357;28617.972766784133;30025.042664261728;28283.62195694847;26448.543655187535;27667.20718445609
