DATA;MCPM;UF;PRODUCT;MODEL;SIMILAR-STATES;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;117927.7439800882;CE;oleodiesel;VARMA;['PI', 'MA', 'PB', 'CE'];(13, 2);12;12;8151.162889914422;0.07783365599134436;66.66666666666667;7.297599221942211;82194.55211684314;80174.74878123078;86376.47477411444;87730.80387700564;91187.77966556116;96775.7577354565;96184.0979195996;96022.9058615645;94352.27760982116;93674.64995657068;88500.06695491151;84354.60224824742
serie-desnormalizada;100483.13456354974;CE;oleodiesel;VARMA;['ES', 'RO', 'TO', 'CE'];(11, 11);12;12;9251.622052725465;0.08249854684656782;75.0;5.985182012864889;85902.16813971329;89732.00365984725;93505.75332967736;92711.95352677922;96492.24486060815;94775.84699607377;93958.7371142438;96593.61117119907;89530.40150569068;90327.51339050104;86712.26709141547;82541.13158527817
