DATA;MCPM;UF;PRODUCT;MODEL;SIMILAR-STATES;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;512091.6222819421;BA;oleodiesel;VARMA;['MG', 'PI', 'TO', 'BA'];(14, 12);12;12;35366.05994972161;0.10611139225382117;66.66666666666667;10.509645368057521;264603.01072341675;250874.81788482392;251212.3374161824;262572.56985842256;288347.0649859741;291376.2705450956;275135.8946813347;277744.7142936294;265976.925235359;261478.43540426643;232460.3213808622;245474.121831238
serie-desnormalizada;591582.3131868175;BA;oleodiesel;VARMA;['RJ', 'GO', 'SC', 'BA'];(14, 14);12;12;40829.644415429946;0.12756495417375377;66.66666666666667;12.760980340579565;255547.6529657663;246142.34026525338;249853.60872729696;243429.72765988586;276686.84028762096;274092.6878500704;264442.74975584814;270968.6376192095;264349.91166505456;264082.4526875326;233584.20124407014;244396.07765884258
