DATA;MCPM;UF;PRODUCT;MODEL;SIMILAR-STATES;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;27945.369794261333;RN;oleodiesel;VARMA;['PE', 'PB', 'CE', 'RN'];(13, 4);12;12;2576.054898038209;0.05216908048683825;75.0;3.4053894664826596;36673.79790277563;34508.86723965395;35974.64791025154;34965.06693682536;36292.2795402808;38658.02593025019;39591.030850323026;41602.46233295786;41319.112366841284;41054.03560184897;39812.16839486067;38161.00736210293
serie-desnormalizada;43450.30376577879;RN;oleodiesel;VARMA;['PB', 'PI', 'DF', 'RN'];(13, 12);12;12;2405.391620148714;0.048845368043684;58.333333333333336;3.301238831825991;37122.09877320124;32768.67248828184;35758.30224363396;35668.580611876525;35389.41443649204;39825.74802726509;40454.464827034666;40497.68201519831;41844.37081504175;41661.36727243125;39080.51632678763;39035.77157318284
