DATA;MCPM;UF;PRODUCT;MODEL;SIMILAR-STATES;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;123947.47817324384;MA;oleodiesel;VARMA;['PI', 'PA', 'CE', 'MA'];(12, 2);12;12;17067.421237201957;0.10462477978428882;83.33333333333333;10.838639181947949;118052.82171066184;115113.82306561458;120056.2442514991;125129.53218996963;135172.97434184694;139101.54207647176;136633.29969463893;133347.33431549504;130589.84938662933;124326.76127919498;115281.15538077167;114731.35424953491
serie-desnormalizada;334950.8792030972;MA;oleodiesel;VARMA;['ES', 'CE', 'PE', 'MA'];(11, 2);12;12;18513.72554709145;0.11482861367110925;58.333333333333336;11.518995130438846;119952.9479963348;118051.83516063614;125714.98641562297;124326.68090866006;135543.62663075476;134392.53333790659;134765.8523704968;129782.23235727922;124738.42206135238;123592.73836966345;112760.85930101956;112410.54610107685
