DATA;MCPM;UF;PRODUCT;MODEL;SIMILAR-STATES;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;772801.162628808;PR;oleodiesel;VARMA;['MS', 'SC', 'SP', 'PR'];(12, 13);12;12;53416.26661950671;0.07793540921997592;66.66666666666667;7.862069431935977;524533.0884505395;492443.741162164;504940.4443758219;494165.90098449914;520223.88909623155;539047.8851875779;505877.28373826004;519255.27340538567;481281.0092483537;471940.94423615915;462254.44611677155;479466.76498897973
serie-desnormalizada;847897.1222888443;PR;oleodiesel;VARMA;['RS', 'MG', 'BA', 'PR'];(14, 7);12;12;58585.311421039994;0.09025819654815308;66.66666666666667;8.685072108913985;517500.73501718364;506183.02413224115;496514.59752422693;479818.35073416546;495748.74968932394;523236.97750950826;505310.4212635055;509702.7303735985;476858.8909529765;478988.89891256834;469560.5418749325;482453.830106683
