DATA;MCPM;UF;PRODUCT;MODEL;SIMILAR-STATES;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;111749.69846746758;PE;oleodiesel;VARMA;['RN', 'PB', 'CE', 'PE'];(13, 4);12;12;10298.218089085736;0.060002775851373646;75.0;4.529379606094139;120557.05707449204;115607.96722756389;116502.72813758544;111418.45836469375;114915.92732843522;125066.72515569735;130199.74240691143;135939.91372937715;134937.07298013673;133038.69092682612;129184.45702794983;125697.24668682873
serie-desnormalizada;129732.13278178404;PE;oleodiesel;VARMA;['MA', 'ES', 'MS', 'PE'];(11, 13);12;12;8973.337889508037;0.05465550375365435;66.66666666666667;4.298581500073989;120800.59380806005;117961.594152228;119346.68773543165;121255.60907945255;121703.60320963369;127283.58625481861;131885.51069306812;130828.33883914677;129551.0486398953;130041.70745392535;124733.01026642011;121284.15080244765
