DATA;MCPM;UF;PRODUCT;MODEL;SIMILAR-STATES;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;92329.51321820743;TO;oleodiesel;VARMA;['MG', 'PA', 'SP', 'TO'];(12, 3);12;12;6390.910675005013;0.030434928835591814;66.66666666666667;2.089148551559465;99064.63699459803;99717.00252538252;106052.15030707544;104453.04705197393;109569.53830166654;106899.11425301312;110656.49403508993;110702.50904653405;104341.13564659817;97607.37001720355;92667.82888486408;94270.2245128392
serie-desnormalizada;51510.46550916475;TO;oleodiesel;VARMA;['CE', 'RO', 'PI', 'TO'];(13, 11);12;12;7113.449128680032;0.056217745223410824;83.33333333333333;2.305926947788439;108708.68448064932;100598.75916183933;104229.90093542199;103219.3847271484;109255.48925302926;105145.74616990387;103285.85475609434;104104.09470554597;97905.9585445037;94729.36511203262;94503.81250531871;107577.44729149777
