DATA;MCPM;UF;PRODUCT;MODEL;SIMILAR-STATES;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;378546.36455625086;MG;oleodiesel;VARMA;['SP', 'GO', 'TO', 'MG'];(14, 14);12;12;52229.155219091896;0.0713829633913854;83.33333333333333;7.034758766236935;639007.9927389391;559277.2501746726;649584.1765607189;630374.68709131;690944.2499670506;693477.6137310285;654842.7472619285;688337.1354147372;626250.102078257;607888.1082346331;559950.153819589;609616.3064709977
serie-desnormalizada;880143.942281766;MG;oleodiesel;VARMA;['PR', 'RS', 'BA', 'MG'];(14, 7);12;12;60831.771076138575;0.08017180808897865;66.66666666666667;7.917862424165592;611951.9021001139;615755.9218422419;630914.1881564505;614054.2829388913;661381.8216849434;679620.4612703633;659600.2971167193;674812.9679909443;609623.2816510916;623041.9372859914;577037.9954300851;579470.1493990452
