DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
combination;926.7604484625781;RS;gasolinadeaviacao;combination-mean;ARIMA-SARIMA-VARMA-RF;12;12;63.36817647640245;0.289437346100651;66.66666666666667;2.736242979869567;233.08910136774585;125.41980813489357;133.3118130509426;117.8039567545811;115.53727031756031;173.22531904816321;199.2301587227353;259.75762139003683;295.4759483633321;404.3680044713079;478.2316376317631;297.56734631097066
