DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
normal;97058.28937186446;ES;oleodiesel;ARMA;{'p': 12, 'd': 0, 'q': 9};12;12;6156.748160370617;0.04275180332728259;63.63636363636363;2.073887666474565;0.9635659911509663;113396.01281587846;105550.09615953083;116823.56572329716;111537.43511950958;116941.51050864244;117093.35428321216;112093.20954159202;113498.57430527221;102166.05130248892;104151.19153290674;101936.601429265;100348.07505028322;-5.374531496886522;3.830373154825173e-06;16;380;-3.4476763783532585;-2.869176103659426;-2.570837873961219;True
deseasonal;131184.0676035707;ES;oleodiesel;ARMA;{'p': 7, 'd': 0, 'q': 15};12;12;6658.473167315268;0.04456428357278442;54.54545454545455;4.038875962641233;1.0197889380754896;109998.22986514294;103325.32456767514;111313.84765706475;108586.62661499034;111786.00291902019;113937.63741950975;109011.91661554838;111083.69629239239;103098.28109662229;103172.14835024854;103665.70493500288;100158.68321961412;-6.315559181003751;3.156951692376222e-08;14;382;-3.4475850438570115;-2.869135963767125;-2.5708164748773332;True
log;95844.11020385173;ES;oleodiesel;ARMA;{'p': 12, 'd': 0, 'q': 9};12;12;6079.772923235316;0.04248426260471223;63.63636363636363;1.6856374458760666;0.9564671147502192;113594.2735963648;105907.92823922784;117466.61179022647;112170.89975341415;117407.12361102705;117904.53363617868;112636.39220763133;114056.52421072722;102666.94368915976;104237.32704657024;102239.3069029316;100463.55182172649;-5.423802454286792;3.0183377978396957e-06;16;380;-3.4476763783532585;-2.869176103659426;-2.570837873961219;True
