DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
normal;13497.402883544377;PI;glp;ARIMA;{'p': 10, 'd': 2, 'q': 14};12;12;1243.2682801494946;0.0703398092971474;81.81818181818181;7.199944805097013;0.981835037099466;14504.830915714463;13913.710490336756;13947.306414966866;13975.84935341404;14153.031086285278;14610.65170141143;13483.704098451322;13785.174768389768;14240.98879011253;14265.355884888097;14176.501822263088;13746.443888802882;-3.6083947769219646;0.005602550914781;17;379;-3.4477224095888497;-2.869196333125208;-2.5708486586002604;True
log;30019.718366855275;PI;glp;ARIMA;{'p': 9, 'd': 1, 'q': 7};12;12;1384.3343107138476;0.0772862950305003;54.54545454545455;7.922034282071498;1.0803042292400054;14332.462447724713;14154.966007919227;13968.311519154222;13622.346091277084;13890.110165492615;14434.022363305512;13649.92367808234;13914.08805540234;13843.128137624642;14246.57082975759;14014.303148817444;13419.834075795896;-3.6500205986135854;0.0048736801092085;17;379;-3.4477224095888497;-2.869196333125208;-2.5708486586002604;True
deseasonal;18797.035906048164;PI;glp;ARIMA;{'p': 14, 'd': 1, 'q': 22};12;12;1191.6631354368058;0.06244980816556787;63.63636363636363;6.427132395650337;0.876448909672093;14430.67162713942;14057.125201956833;14495.808568012393;14217.607665589134;14544.396931320049;14825.366041730904;13751.45204741196;14092.058507683576;13863.684372348373;14445.30123421145;14074.991022051441;13410.833840429124;-7.39531176571846;7.806212689211402e-11;2;394;-3.4470566389664703;-2.8689037160476016;-2.570692663557422;True
