DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
normal;7504.65877473249;CE;glp;ARIMA;{'p': 21, 'd': 1, 'q': 19};12;12;2071.8702025547304;0.0315748111421738;100.0;2.933627288587743;1.05129139519833;42805.54530591242;41847.98726722416;43317.0377323947;43686.50888093089;43403.93995409677;44818.54168248393;42371.60725753282;42824.93791728784;42334.01633063197;43299.92578457656;42439.15268099718;39234.94652259552;-3.948287945440845;0.0017068587573352;17;379;-3.4477224095888497;-2.869196333125208;-2.5708486586002604;True
log;6967.106033212305;CE;glp;ARIMA;{'p': 21, 'd': 1, 'q': 22};12;12;1924.077271022895;0.0289094441632158;100.0;2.795413257807305;0.9641548291822782;43281.631891868725;41401.83794390105;43833.30265857818;44428.875035646895;42936.75464359832;44669.6971630207;42427.686683485925;42762.47975504173;41985.62581029757;43055.44104791577;42702.04718803997;39628.35773677595;-3.9764924142366658;0.0015387314639704;17;379;-3.4477224095888497;-2.869196333125208;-2.5708486586002604;True
deseasonal;31.184346795113854;CE;glp;ARIMA;{'p': 17, 'd': 1, 'q': 8};12;12;2119.21669195927;0.03398291658417658;100.0;3.166674764041978;1.1288118236185165;42945.9268998241;41140.75417246034;43136.495941554036;43847.928676365154;42989.382614042595;44458.820411499844;42532.994657886025;42783.555338878534;42353.40316477557;43826.360956391094;41397.26911929409;39741.0679294731;-6.826420893782865;1.942679114329807e-09;2;394;-3.4470566389664703;-2.8689037160476016;-2.570692663557422;True
