train_range;test_range;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
1990-01_2023-02;2023-03_2024-02;MS;gasolinac;ARIMA;(14, 2, 24);12;12;7164.511129016084;0.09930513237707567;63.63636363636363;-4.646272006652146;113121.43389456469;0.7000896391096602;67701.4351607243;63688.05837332755;66039.39158867855;65082.66082181437;73849.04909418247;73625.71494226424;75618.1863935319;72621.28759268388;70317.06799223686;73941.84215848765;63148.71249190263;65713.77054254412;-4.533672868760496;0.00017085211994477876;12;384;-3.4474946672686824;-2.8690962436986855;-2.570795299750434;True
1990-01_2022-02;2022-03_2023-02;MS;gasolinac;ARIMA;(14, 2, 24);12;12;4182.272061057407;0.048740041060116646;54.54545454545455;3.4438103950287666;82406.35937440617;inf;60438.495164493885;56690.28887643054;56310.167069282645;57719.501539945464;64996.996222463196;64566.852915020114;66961.07546100277;67910.62017360724;69365.06791530551;73149.44252619229;63225.84217826854;62987.07061905877;-4.347685157274759;0.000366926182528648;12;372;-3.4480516066132636;-2.869340997473759;-2.5709257824604;True
1990-01_2021-02;2021-03_2022-02;MS;gasolinac;ARIMA;(14, 2, 24);12;12;4262.794796141608;0.059836435346457634;54.54545454545455;-4.818380731425819;84013.63975292387;0.37432493539799727;58229.9800638858;55629.271590033175;52564.978498026285;53354.49260849865;58994.76937456532;59174.43065775701;57408.98352445098;62379.10591502283;64674.190457725206;70537.99391795808;63469.0894790209;62800.13268330877;-4.47502989864431;0.00021811000476780275;12;360;-3.448645946352023;-2.869602139060357;-2.5710650077160495;True
1990-01_2020-02;2020-03_2021-02;MS;gasolinac;ARIMA;(14, 2, 24);12;12;12562.410717254077;0.21833099951221877;63.63636363636363;-21.026111768860474;198997.75868087;1.241628398341459;67656.87019623423;67367.66736671829;66048.43157080398;65638.06828415196;71550.57330594827;70587.41456021638;66268.13920781868;69862.48443264497;69698.44826848092;73416.1029255139;65274.19753845791;65912.93777904025;-4.422376119703018;0.0002709053849136988;12;348;-3.4492815848836296;-2.8698813715275406;-2.5712138845950587;True
1990-01_2019-02;2019-03_2020-02;MS;gasolinac;ARIMA;(14, 2, 24);12;12;2677.195324075282;0.035070501311847364;63.63636363636363;-1.06007314042614;42196.10187805124;0.4378707736578222;68779.5953015148;61880.69206062373;59419.357284319296;59842.19273413545;65179.32122928697;65877.08350227159;62982.57851391611;68442.24790666996;68729.09199905972;71893.04485364255;61958.00092322359;64104.871086041945;-3.787630696827824;0.003036434989611987;17;331;-3.4502615951739393;-2.8703117734117742;-2.5714433728242714;True
1990-01_2018-02;2018-03_2019-02;MS;gasolinac;ARIMA;(14, 2, 24);12;12;5173.511549753156;0.07406850655687124;45.45454545454545;2.345944159668725;122360.19818981712;0.5194990399052745;64529.48398964111;57561.53522542345;59744.6793786076;61069.8709725364;61369.37461200504;58990.29610739149;57228.66151543918;55892.06151095664;56771.36329568155;60364.144172503366;53219.49454387217;56010.430312647084;-4.207726770104148;0.000639334935044312;12;324;-3.450695263332383;-2.87050218926466;-2.5715449066453284;True
1990-01_2017-02;2017-03_2018-02;MS;gasolinac;ARIMA;(14, 2, 24);12;12;5892.973533395861;0.07894262960019761;54.54545454545455;-7.414770737906888;116190.83023943324;0.5901625427379421;68660.42608796513;64746.27944759915;63918.11525433565;66334.56019949033;69703.25658489561;69436.85134692737;67521.3486387438;67361.70770535951;69295.45820017302;74273.01429237127;64846.106376351665;68284.80929616651;-4.073085047729856;0.001072637631724505;12;312;-3.4514843502727306;-2.8708485956333556;-2.571729625657462;True
1990-01_2016-02;2016-03_2017-02;MS;gasolinac;ARIMA;(14, 2, 24);12;12;3648.931505777078;0.048720049064065775;54.54545454545455;3.443481849152778;71897.65144329144;0.5444406233154688;57651.79449819143;56394.62272142328;57524.50830328528;58277.95179759828;63270.73438267517;61308.56606822314;62340.32811616743;61759.56973953098;59226.659926460066;65713.88399899816;58961.41073594582;62547.754514893255;-3.315440438475502;0.014202237105648215;12;300;-3.4523371197407404;-2.871222860740741;-2.571929211111111;True
1990-01_2015-02;2015-03_2016-02;MS;gasolinac;ARIMA;(14, 2, 24);12;12;7338.4574111213105;0.1169450859630845;45.45454545454545;-10.888385411283512;173700.47781859175;0.61653425884885;61621.13671682354;61163.30478162283;61934.80265088888;63691.156603141455;65028.42376062129;65401.03361451781;60994.65288791484;59391.88618243994;56372.808153243044;68342.96655214306;61176.083348936525;55580.90676847454;-3.5380710043989576;0.00706151888801174;12;288;-3.453261605529366;-2.87162848654246;-2.5721455328896603;True
1990-01_2014-02;2014-03_2015-02;MS;gasolinac;ARIMA;(14, 2, 24);12;12;4939.998105545674;0.0689376687269735;81.81818181818181;4.475815045173355;39040.40473782828;0.6019197933603692;57694.94178277871;56053.3598031733;56789.54873335515;53378.86343617007;55422.978430828625;57141.130288858105;57389.50962151407;58725.79156401655;56487.96735788932;63164.22503181604;58785.72611593397;55265.290661658524;-3.3124452250857184;0.014331255465438904;12;276;-3.4542672521624214;-2.87206958769775;-2.5723807881747534;True
1990-01_2013-02;2013-03_2014-02;MS;gasolinac;ARIMA;(14, 2, 24);12;12;3571.7054392685523;0.05640990251971598;81.81818181818181;3.6532544836290115;28207.575003591926;0.3347263899543327;54562.615613090646;50803.93267901367;50962.150883660746;50555.485015335056;53514.4038206491;54242.38186977666;53201.55504623852;55717.91857797798;54332.60142934301;59438.05241967912;56201.259320731326;58371.79267379824;-3.4786101991014005;0.008553725587148675;12;264;-3.455365238788105;-2.8725510317187024;-2.5726375763314966;True
1990-01_2012-02;2012-03_2013-02;MS;gasolinac;ARIMA;(14, 2, 24);12;12;4718.870818814505;0.0703340341821757;81.81818181818181;5.7098377844497445;37295.74223380901;0.32678759042656264;50638.44702429433;48967.85720706941;51059.040694038864;47362.24169970089;51258.59809270253;53992.852402882025;50379.48146603225;49717.5437703396;49749.54458965953;53763.37524074174;53099.0940975312;51746.8093265287;-3.7875914865541973;0.0030368525530785626;12;252;-3.4565688966099373;-2.8730786194395455;-2.5729189953388762;True
1990-01_2011-02;2011-03_2012-02;MS;gasolinac;ARIMA;(14, 2, 24);12;12;11607.736599885478;0.22428060494117683;63.63636363636363;22.888111291009054;183905.2829940733;0.601918000903429;37674.91818046594;37987.52904922873;36909.49508302055;37072.11322867023;36361.23128068664;36194.58536744329;36144.87304096784;36106.14458601511;36390.036307977716;37770.14862548148;36945.63429797721;36683.839088228175;-3.372154795007708;0.011945539876284068;12;240;-3.4578942529658563;-2.8736593200231484;-2.573228767361111;True
1990-01_2010-02;2010-03_2011-02;MS;gasolinac;ARIMA;(14, 2, 24);12;12;6265.39435782397;0.14357738082884347;36.36363636363637;-13.333768857517093;173038.63904609586;0.18178163106429743;35872.482585223544;35487.85933547177;35712.32804988323;36835.94886440338;41928.812086409744;43352.96740112809;45125.09880730766;45271.048529957254;43170.97042426818;47768.37565309562;43005.721005973566;46241.372674001344;-3.174157164578895;0.021530148544037092;12;228;-3.4593607492757554;-2.8743015807562924;-2.5735714042782396;True
1990-01_2009-02;2009-03_2010-02;MS;gasolinac;ARIMA;(14, 2, 24);12;12;3701.5574065706332;0.10469696976712096;54.54545454545455;-1.136257586081924;73025.3882202844;0.10158260405414037;31523.49522071167;31451.79063390616;33182.08455409773;33407.05581333318;34957.75077825803;33967.338315143024;32968.665635353726;31530.338432813314;30734.576438509754;36276.937280349346;31133.159474342912;33391.899126002354;-3.2022288153261087;0.01985602857606752;12;216;-3.4609922013325267;-2.875015740963014;-2.5739524288408777;True
1990-01_2008-02;2008-03_2009-02;MS;gasolinac;ARIMA;(14, 2, 24);12;12;2266.9819075079545;0.05288893174544779;63.63636363636363;3.6910666346487013;35748.45791996275;0.04582588817112762;29027.956319404824;26489.50009554293;29280.89829427816;27722.29862222799;29621.880384391425;30674.8347004647;27479.320764927917;29157.709380786062;27850.240274840155;31233.68279032565;28231.406517918378;28755.529102393557;-2.9335685720882467;0.0415813736429222;12;204;-3.462818103072159;-2.8758145932936805;-2.574378674548251;True
1990-01_2007-02;2007-03_2008-02;MS;gasolinac;ARIMA;(14, 2, 24);12;12;2194.161651638631;0.0657522377367189;72.72727272727273;6.688808769874592;25975.062193620342;0.04854748738239452;26010.325880030236;25380.674736141355;26463.84828276767;24623.96814034377;25237.231374882616;26145.523633208508;26158.03434691329;24748.805319186005;25193.457312303894;27538.45240644067;26406.743995009332;25640.178776366993;-2.8137785720753987;0.0563323920179157;12;192;-3.4648754262570978;-2.876714157488788;-2.574858699001736;False
1990-01_2006-02;2006-03_2007-02;MS;gasolinac;ARIMA;(14, 2, 24);12;12;1198.542276688025;0.04008417364602029;81.81818181818181;-0.20044212708944928;9457.191891725284;0.027146652298621652;28073.32227096209;26253.47419758689;27590.65108639072;25325.188776023766;26438.230830501223;28621.831702512813;27027.305249907386;24568.116383608223;26318.132793495613;28783.649590897177;25522.9541124387;25436.819795722728;-2.777057534691661;0.06162640317608984;12;180;-3.4672111510631;-2.877734766803841;-2.575403364197531;False
1990-01_2005-02;2005-03_2006-02;MS;gasolinac;ARIMA;(14, 2, 24);12;12;2298.2584504785364;0.07309472917953176;54.54545454545455;-7.109989992857899;45309.41261062909;0.04853949826976402;29630.279636095383;29224.91696581436;28797.098046426858;29688.95085464966;30142.07846520595;28430.742549099643;27796.447685195562;25746.7436602386;26823.58443326218;31187.30176262094;26378.28991358969;28429.510431920688;-5.480177356072838;2.2936924344040784e-06;2;178;-3.467631519151906;-2.8779183721695567;-2.575501353364474;True
1990-01_2004-02;2004-03_2005-02;MS;gasolinac;ARIMA;(14, 2, 24);12;12;4013.264891207257;0.11480966175485947;63.63636363636363;-10.455365819207268;63393.85700026762;0.07888230145609484;27750.932705272437;27772.365058742576;29754.42176688946;31035.201242522893;32436.316764420757;30818.386253271226;29714.789169499192;29577.842994850733;28821.609319195348;34442.725411262654;31469.28205462976;33374.493143738386;-5.1966009376277436;8.93366042502333e-06;2;166;-3.4703698981001665;-2.8791138497902193;-2.576139407751488;True
