train_range;test_range;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
1990-01_2023-02;2023-03_2024-02;RJ;gasolinac;ARIMA;(22, 2, 1);12;12;110003.76077279139;0.5072976279480005;63.63636363636363;-50.1400359663321;1756282.1331836751;4.054359025888451;247861.55020303812;233501.27098827902;269836.3403581109;249933.34567673848;290795.29164930317;308406.3544225441;284335.15209020575;333153.36577436235;317371.977123492;370344.6025935084;349587.8083412925;354699.9764854798;-4.003598871673973;0.0013917833025502964;12;384;-3.4474946672686824;-2.8690962436986855;-2.570795299750434;True
1990-01_2022-02;2022-03_2023-02;RJ;gasolinac;ARIMA;(22, 2, 1);12;12;20702.731154850786;0.09782806697252089;63.63636363636363;3.8536520503995795;326861.99924303585;inf;166122.88196185857;155238.10021469323;163881.99007845114;178819.48274544312;164639.4905151752;185035.31156041604;174356.586714307;188043.96962874293;178249.5018450074;198368.18251549703;183359.76967449274;180957.8419294789;-3.8600953406257097;0.0023489610052717736;12;372;-3.4480516066132636;-2.869340997473759;-2.5709257824604;True
1990-01_2021-02;2021-03_2022-02;RJ;gasolinac;ARIMA;(22, 2, 1);12;12;86829.42497590577;0.5216641955304342;45.45454545454545;52.79110432795978;2070439.2831069594;2.481591586272332;130312.25401470592;97455.03959930765;101211.80918134042;91362.06431449404;77579.4547680456;71958.15329943938;64116.46100889515;58723.40960004493;49225.99338999615;47301.067951057405;40602.42815319476;33621.64698045809;-3.7921581293155455;0.0029885743668048026;12;360;-3.448645946352023;-2.869602139060357;-2.5710650077160495;True
1990-01_2020-02;2020-03_2021-02;RJ;gasolinac;ARIMA;(22, 2, 1);12;12;51800.227216010055;0.3488494569802636;81.81818181818181;-32.40237549531409;415648.5188007479;1.5515868662362597;193565.0728425192;190870.28021347403;187912.57865678403;191530.1010844846;193925.65464218412;204369.10835352368;192771.93256262332;209876.3291374614;206930.42387882542;218388.61374239516;211344.03007530927;210265.67812079602;-3.7747376375862283;0.0031766191881121807;12;348;-3.4492815848836296;-2.8698813715275406;-2.5712138845950587;True
1990-01_2019-02;2019-03_2020-02;RJ;gasolinac;ARIMA;(22, 2, 1);12;12;13939.107337338242;0.06668827049981436;45.45454545454545;4.6828138323270085;329630.1217821184;0.5709609017872751;175937.94212325115;158630.23679083725;157205.8741187362;167354.25792576568;156116.7399206112;172219.7726110547;160593.6043080249;159967.69184050433;169469.71778120936;168893.82461816102;165571.59115012712;160813.08057707455;-3.4539926296083454;0.009250329596059788;12;336;-3.449962981927952;-2.870180642420163;-2.5713734527352607;True
1990-01_2018-02;2018-03_2019-02;RJ;gasolinac;ARIMA;(22, 2, 1);12;12;46106.32907982391;0.261157604995725;72.72727272727273;25.911177251946537;549706.8015921655;1.073565850244776;171610.45808353557;143377.63826869614;145734.91889847943;137909.32179839484;122536.11685746841;127333.59383379959;114429.15684158135;108138.6804898199;103468.9165970049;101215.10707424495;91371.24029090758;83924.94115950775;-3.6423099478122647;0.005001806326039412;12;324;-3.450695263332383;-2.87050218926466;-2.5715449066453284;True
1990-01_2017-02;2017-03_2018-02;RJ;gasolinac;ARIMA;(22, 2, 1);12;12;11044.358792291365;0.04163436640734881;90.9090909090909;3.6075745189580974;43675.16155513741;0.2704485414559416;236322.73339837376;202261.66129914022;209271.76342978963;203447.7034224967;199264.49667638203;202600.17276969197;190268.2901113595;188013.18219417782;183668.2673134556;191618.5917754583;173163.0484150514;170186.60208768566;-3.4839558029183832;0.008408831364134842;12;312;-3.4514843502727306;-2.8708485956333556;-2.571729625657462;True
1990-01_2016-02;2016-03_2017-02;RJ;gasolinac;ARIMA;(22, 2, 1);12;12;45975.997074446146;0.18994250315463815;36.36363636363637;-18.617418704192332;1270671.5092175654;1.0355751887350437;248309.43776873776;242555.16673758204;243979.97768997576;261544.63832744074;251475.25074430546;274175.558956069;262865.31037721987;271754.4922163416;279119.75670438807;294333.84405107214;269678.38214138447;284555.28061422217;-3.375511459091058;0.011822556347400644;12;300;-3.4523371197407404;-2.871222860740741;-2.571929211111111;True
1990-01_2015-02;2015-03_2016-02;RJ;gasolinac;ARIMA;(22, 2, 1);12;12;83466.67196534561;0.32369211166976725;54.54545454545455;32.768729273532074;1654529.3452152982;1.7535118376973482;215543.63156955483;191196.51648576267;183732.09764902078;171369.39279846704;157730.78199254247;158641.02802865842;144915.3179236783;135398.5813143757;122979.53222459895;126180.06470191923;114526.81725063472;98396.55171262311;-3.3762349758057626;0.011796195562338149;12;288;-3.453261605529366;-2.87162848654246;-2.5721455328896603;True
1990-01_2014-02;2014-03_2015-02;RJ;gasolinac;ARIMA;(22, 2, 1);12;12;21110.87848954883;0.06768464445205462;63.63636363636363;3.392967332386423;333029.9184560943;0.30656896436826736;247897.24287139133;228906.3211207474;239918.54864179716;225757.0822202608;236505.3879454717;232236.04644805656;224677.40671383348;231726.3443383184;220919.080444987;230192.6975888971;219492.70371241457;221420.39188580235;-2.8564910517726605;0.050646480582998095;14;274;-3.4544435065994437;-2.8721468827772774;-2.572422013959188;False
1990-01_2013-02;2013-03_2014-02;RJ;gasolinac;ARIMA;(22, 2, 1);12;12;99722.3975108463;0.39952983278895865;63.63636363636363;40.753819276053804;1587478.9522054775;2.230058392815419;188210.5262621746;163595.74308373753;163358.65637886175;147789.81792875848;144731.3378928833;133949.21812759095;126027.55071378354;119020.79360640266;109131.26384199799;112199.74005954969;94456.24049621238;93802.62204468373;-2.9013422518703074;0.04519213433861273;14;262;-3.455558114028747;-2.872635586277424;-2.572682677000175;True
