train_range;test_range;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
1990-01_2023-02;2023-03_2024-02;RR;gasolinac;ARIMA;(23, 1, 22);12;12;791.9925547142985;0.04418785883238402;81.81818181818181;1.4443072430948578;6250.826089615517;0.8164000781186022;14948.707157643596;14755.657308557698;15791.131044389476;14891.721666892054;14952.522633474764;16054.88575657433;15580.693449331256;15205.799175062439;14501.682930975274;14748.472440447442;14715.869092271221;14309.758854261814;-4.3248082997829185;0.0004022649087285747;12;384;-3.4474946672686824;-2.8690962436986855;-2.570795299750434;True
1990-01_2022-02;2022-03_2023-02;RR;gasolinac;ARIMA;(23, 1, 22);12;12;1001.4336316795782;0.046550590756263;81.81818181818181;2.9978795541698835;7904.797524176533;inf;15298.908414219559;14593.983323303697;14767.463589350884;14489.031612181529;14407.140236757106;14789.445729391558;15615.344353768647;15932.567404944095;15473.042347112741;16492.12047715781;15414.644966105498;14626.483195061784;-4.147769266505679;0.0008066660003184688;12;372;-3.4480516066132636;-2.869340997473759;-2.5709257824604;True
1990-01_2021-02;2021-03_2022-02;RR;gasolinac;ARIMA;(23, 1, 22);12;12;2410.084326060472;0.12293911369343845;54.54545454545455;-8.988877744076607;47566.95163357906;1.1740247224964586;12604.872989782687;12268.132199165764;14433.25689070624;15865.442881351166;18728.170513142148;17787.893825892428;19530.478294825843;15642.81351160284;15776.818379234557;14590.975788700016;13256.621579581813;14522.987262489365;-4.081903949697423;0.0010374235401145295;12;360;-3.448645946352023;-2.869602139060357;-2.5710650077160495;True
1990-01_2020-02;2020-03_2021-02;RR;gasolinac;ARIMA;(23, 1, 22);12;12;1786.2044330003778;0.11530437879140942;72.72727272727273;0.9824217818522576;21184.613060215295;0.5722589321006639;13621.854507366346;13221.664350975396;12683.145177712673;12688.653119575147;12572.215808838915;12686.451769017602;13172.247920977647;13095.167590771985;12911.89544462703;13538.192207981727;12726.057354995337;12155.837611419616;-4.018769106235909;0.0013153574712319494;12;348;-3.4492815848836296;-2.8698813715275406;-2.5712138845950587;True
1990-01_2019-02;2019-03_2020-02;RR;gasolinac;ARIMA;(23, 1, 22);12;12;1369.6704586440196;0.07782857508109862;45.45454545454545;7.257861851201741;32398.072033623917;0.4024239951815822;12267.99274892472;11197.446499754113;12554.70901091278;10936.240364480416;12944.683915490094;12352.814036821146;13746.18796806674;11503.583954636264;12294.458419885223;11773.53468737811;11107.398468456713;12406.96415209142;-3.8997973696063704;0.0020363388606300975;12;336;-3.449962981927952;-2.870180642420163;-2.5713734527352607;True
1990-01_2018-02;2018-03_2019-02;RR;gasolinac;ARIMA;(23, 1, 22);12;12;983.8403661334444;0.062370490472954315;54.54545454545455;5.716467530390998;19392.13362356525;0.20317843816110087;11373.97188006122;10514.933328910534;10690.388140581006;10694.776693499814;10319.085273045557;10788.388822150453;11195.461794172275;11204.569425358437;11426.832809215648;12432.828844257256;11755.16395878095;11874.557693030054;-7.553604171038592;3.141558722677683e-11;2;334;-3.450081345901191;-2.870232621465807;-2.571401168202517;True
1990-01_2017-02;2017-03_2018-02;RR;gasolinac;ARIMA;(23, 1, 22);12;12;853.4606231378772;0.06228521817247917;72.72727272727273;6.059124157304723;10102.64337214261;0.18087116336101275;10830.427123343528;10509.978216418363;10449.391050897731;10655.063914515906;10476.227269460493;10880.365526127976;11265.563723278097;10893.971810890249;10782.553677087559;11578.779857780453;10878.434696749979;10907.204930772516;-7.394052511443506;7.862753389423536e-11;2;322;-3.4508226600665037;-2.870558121868621;-2.571574731684734;True
1990-01_2016-02;2016-03_2017-02;RR;gasolinac;ARIMA;(23, 1, 22);12;12;848.7044647579036;0.06358706873117678;81.81818181818181;6.20134285133987;6705.683643188294;0.14933982593430795;10525.04217728356;9768.37841730463;10294.356720147363;10358.756703619429;10012.051761979694;10204.8493798859;10413.347493044203;10218.27629174827;10279.035942022521;10653.616541250558;9733.484192631666;9730.223123957749;-7.143972241564797;3.2689717570822786e-10;2;310;-3.451621854687657;-2.870908950689806;-2.571761810613944;True
1990-01_2015-02;2015-03_2016-02;RR;gasolinac;ARIMA;(23, 1, 22);12;12;464.735659083902;0.037286257776031013;63.63636363636363;-1.0885940383264248;7325.779311313836;0.07270749928853579;10323.373160933654;10489.913685247231;10020.969553836952;10099.96349900032;10394.87041619614;9770.73998101647;10786.52038836034;10831.83379700963;10522.889512896352;11617.113494325291;10839.301899562966;10128.639053749412;-7.099688827760189;4.1994220694918023e-10;2;298;-3.4524859843440754;-2.871288184343229;-2.571964047565425;True
1990-01_2014-02;2014-03_2015-02;RR;gasolinac;ARIMA;(23, 1, 22);12;12;976.9178727202988;0.07978927475821303;54.54545454545455;6.715667513738836;19263.406712853848;0.16167826535919977;9251.95168135939;9374.570010602609;9210.954403846457;9593.7746687535;9007.181788099902;9798.354582805208;9769.332019619002;10070.953528939572;9899.091416527732;10517.661483489324;9824.80659002859;9516.050554730506;-6.949690085684224;9.764926085438172e-10;2;286;-3.4534232986669546;-2.8716994185534745;-2.5721833625116144;True
