train_range;test_range;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
1990-01_2023-02;2023-03_2024-02;MT;gasolinac;ARIMA;(1, 2, 10);12;12;4806.553476925058;0.06750761075327187;63.63636363636363;-2.6519008629694802;75825.15584796389;0.7434325353399935;57189.87963626109;55611.89069351375;57094.88968799062;55872.6029693014;57094.58971761059;57307.70706144973;56845.57730544439;56901.65385441581;57112.94252727716;57260.13091455129;57464.328076690574;57630.99049122888;-4.846807542136772;4.421552083646264e-05;13;383;-3.44753973676872;-2.8691160516676844;-2.57080585953957;True
1990-01_2022-02;2022-03_2023-02;MT;gasolinac;ARIMA;(1, 2, 10);12;12;2672.818101320741;0.03380764650019041;90.9090909090909;-0.23673090478278125;10560.753458054773;inf;55802.08248716714;52537.2430209601;54263.44143711949;53628.563743757295;54842.458238431434;56176.14068120121;55527.28822230003;55439.394049932744;56029.737545817145;56523.37486792176;57124.30380417286;57669.40111941887;-4.937690792866263;2.9437938678234475e-05;13;371;-3.4480996560263386;-2.8693621113224137;-2.570937038891028;True
1990-01_2021-02;2021-03_2022-02;MT;gasolinac;ARIMA;(1, 2, 10);12;12;19320.74188539004;0.31363395093034535;45.45454545454545;32.843213264733244;458965.4897453206;4.361342320249664;39927.25152281665;36043.04243356758;36542.513047788656;36234.48886849412;36463.10492922691;36905.50439637345;35526.94210866864;34532.53229131245;34366.441677343566;34147.81585722387;33970.62280705579;33762.60422350041;-4.8266160920971295;4.8356058936379054e-05;13;359;-3.4486972813047574;-2.8696246923288418;-2.571077032068342;True
1990-01_2020-02;2020-03_2021-02;MT;gasolinac;ARIMA;(1, 2, 10);12;12;6151.321712084284;0.09458971807008938;54.54545454545455;9.548419880631682;121326.55800086969;0.3351532394916388;39716.039937948626;38159.13027966443;38468.172255797195;38200.68729068884;38208.689330059235;38692.06115286965;38301.31104667744;38040.63204311836;38027.18300041342;37950.420518428626;37923.304457015205;37856.51129619096;-4.712466556071857;7.973016769035185e-05;13;347;-3.449336554273722;-2.8699055166063085;-2.571226758215748;True
1990-01_2019-02;2019-03_2020-02;MT;gasolinac;ARIMA;(1, 2, 10);12;12;4011.6762458202093;0.0883965038900907;45.45454545454545;8.975979776594647;94906.9203723854;0.22620634982157564;38741.88600518141;36556.64356899785;37055.28164895853;36459.147152475576;36267.91653729891;36550.82496094685;36012.21969723962;35347.478305749064;35304.34181593847;34967.03314586388;34861.09804209038;34572.0550666397;-5.051488769248522;1.753450646604874e-05;13;335;-3.4500219858626227;-2.870206553997666;-2.571387268879483;True
1990-01_2018-02;2018-03_2019-02;MT;gasolinac;ARIMA;(1, 2, 10);12;12;6000.848859962645;0.11447846591766425;54.54545454545455;11.945356298396003;118410.79990885884;0.4171640242854442;41203.29280890883;38617.280124885576;38231.18102868706;38187.448846897605;37709.99452984931;38443.46393198654;37882.469478411935;36909.11064588282;37019.52832899514;36793.1058558779;36853.53241900324;36673.53618180482;-5.173668328928872;9.948190629458484e-06;13;323;-3.4507587628808922;-2.870530068560499;-2.5715597727381647;True
1990-01_2017-02;2017-03_2018-02;MT;gasolinac;ARIMA;(1, 2, 10);12;12;5248.250289398775;0.09030414185004665;45.45454545454545;4.703997443520114;124165.12008607591;0.6255741013607263;50459.94239840524;48734.559207553524;49269.72528565453;47474.07493781112;47450.807132784306;48601.54596457528;48330.00403642549;47246.68734324851;47351.13208235135;47226.363198813815;47269.87183691199;47200.61303360705;-4.927056078901212;3.0883115267373495e-05;13;311;-3.451552879535732;-2.8708786756338407;-2.571745666091128;True
1990-01_2016-02;2016-03_2017-02;MT;gasolinac;ARIMA;(1, 2, 10);12;12;4890.0868472624825;0.07650757429012524;54.54545454545455;7.870080307016685;96412.13187960071;1.2182455527117204;49652.318406254424;47601.63765558997;47915.84314534743;47844.61018997312;46996.741240804855;48110.00201038983;48224.2568455604;47706.610049015086;47869.34816480411;47652.85105716036;47752.2786371965;47585.046797749535;-4.339639274949175;0.0003790061250312077;13;299;-3.4524113009049935;-2.8712554127251764;-2.571946570731871;True
1990-01_2015-02;2015-03_2016-02;MT;gasolinac;ARIMA;(1, 2, 10);12;12;13177.561441410826;0.26502098636798854;54.54545454545455;26.63810143399025;260883.41619028145;1.5124533971361944;43064.97811716759;38310.59618343287;37738.92211135393;35997.11793960648;33556.55488096213;34754.974314003724;34294.73988966676;32492.172522946217;31785.648103820175;31305.897105892942;30686.573781925363;30182.74059671538;-4.473822751080672;0.00021920245829863428;13;287;-3.453342167806272;-2.871663828287282;-2.572164381381345;True
1990-01_2014-02;2014-03_2015-02;MT;gasolinac;ARIMA;(1, 2, 10);12;12;7695.449277067223;0.12663338158480134;36.36363636363637;9.851952888325632;212476.2877837015;1.6261973422479767;51002.359510585666;49701.201741068115;49388.09296126374;47831.0345989935;49238.53543430766;49069.617115409346;50117.60837413866;48981.19916287486;49704.194929464466;49622.98471131393;50113.05785769325;50239.402885354146;-4.0295084985539855;0.001263638764590354;13;275;-3.454355055831705;-2.8721080938842976;-2.572401325619835;True
1990-01_2013-02;2013-03_2014-02;MT;gasolinac;ARIMA;(1, 2, 10);12;12;12846.017508642644;0.2422718290781416;45.45454545454545;24.515580506646184;304761.83378285007;2.2010474827138884;43092.39242255828;39084.45952236893;39707.90443091734;37893.18063873193;37243.93415389857;37431.28030715592;37730.874647296536;36300.78612542765;36162.20082093955;35717.348312992624;35492.577440351146;35122.50015971722;-4.123456198699154;0.0008855817278907436;13;263;-3.4554613060274972;-2.8725931472675046;-2.5726600403359887;True
1990-01_2012-02;2012-03_2013-02;MT;gasolinac;ARIMA;(1, 2, 10);12;12;7520.448330734892;0.12729882342569387;36.36363636363637;-11.247626893057843;207646.66413621395;0.8615854756385104;50288.10473527514;50100.08020922982;52770.47397309335;50251.166919703384;52760.66917237288;53267.32787650701;56309.756432890514;53862.752644992426;56317.51321931672;56125.451743606594;57786.32496234725;58233.97813945022;-3.846529501284842;0.002465567871362348;13;251;-3.4566744514553016;-2.8731248767783426;-2.5729436702592023;True
1990-01_2011-02;2011-03_2012-02;MT;gasolinac;ARIMA;(1, 2, 10);12;12;13963.616693629556;0.27665945033808054;54.54545454545455;28.90819397894923;276515.6724337858;1.04455449139666;33021.367209054566;31976.09333759895;32432.10644540612;30602.931402759117;30938.603325278404;30565.562427835128;31445.953159316858;29733.417037011426;30184.94233064933;29638.8145332796;29754.520917936767;29428.07958563097;-3.5939605547855815;0.005877544236579742;12;240;-3.4578942529658563;-2.8736593200231484;-2.573228767361111;True
1990-01_2010-02;2010-03_2011-02;MT;gasolinac;ARIMA;(1, 2, 10);12;12;7573.499931904958;0.21111198852912264;63.63636363636363;21.3939019341354;119947.34641024684;0.3302050920572756;28867.802854505306;27203.51395080312;27520.516665381907;26249.793149149453;26688.6278971994;25798.724604997115;26743.841493983706;25401.6256192612;25823.94753300404;25436.129337280305;25599.277510511107;25395.781502285598;-3.327452369187214;0.013695070050196857;12;228;-3.4593607492757554;-2.8743015807562924;-2.5735714042782396;True
1990-01_2009-02;2009-03_2010-02;MT;gasolinac;ARIMA;(1, 2, 10);12;12;8788.878949261249;0.27586419108486615;45.45454545454545;27.899061459134643;208639.80111601634;0.3271422686664336;25225.33125520344;23421.639921379734;23906.451369792507;22038.32373262404;21841.48963473413;21160.531674769238;21557.63049986833;20220.927863709552;20216.355390095363;19796.86051187899;19660.34440661777;19342.08378586909;-3.3406295731146156;0.01315717970595059;12;216;-3.4609922013325267;-2.875015740963014;-2.5739524288408777;True
