train_range;test_range;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
1990-01_2023-02;2023-03_2024-02;RO;gasolinac;ARIMA;(17, 1, 21);12;12;2632.479612252124;0.05068541999792605;54.54545454545455;2.278701165129664;51872.278755032174;0.9479502210260321;36629.884626361796;37984.91879234879;39116.9529602719;37542.7362328197;40475.07001344918;40279.82191925275;40632.48713014643;38931.38991675694;39583.661723294514;39737.407603908;38007.55224478102;39739.856136119684;-3.157592546192374;0.022574399435863087;12;384;-3.4474946672686824;-2.8690962436986855;-2.570795299750434;True
1990-01_2022-02;2022-03_2023-02;RO;gasolinac;ARIMA;(17, 1, 21);12;12;1841.2150012496015;0.03530650956180632;90.9090909090909;3.1523827537563838;7276.192171902709;inf;35714.62300517562;35974.22729665659;38655.74135143997;35228.56450241868;39465.994122823344;39205.05059620751;41173.662991867706;39638.03144317249;37484.33728953759;41239.09726272723;34338.9731029907;34603.39244831347;-3.0500118943682235;0.030480584369449164;12;372;-3.4480516066132636;-2.869340997473759;-2.5709257824604;True
1990-01_2021-02;2021-03_2022-02;RO;gasolinac;ARIMA;(17, 1, 21);12;12;3150.758390447903;0.08014471727459933;54.54545454545455;4.398044694914551;62125.39324627893;1.1718956023591378;28957.93759033738;29445.448364642936;32753.230936271157;32650.194911614355;38582.878671997794;36727.095339769636;42172.295366773644;41070.7490739671;37950.322193794455;39791.36047049827;31369.412035854275;31529.479795223207;-2.983463204300211;0.036467854962913;12;360;-3.448645946352023;-2.869602139060357;-2.5710650077160495;True
1990-01_2020-02;2020-03_2021-02;RO;gasolinac;ARIMA;(17, 1, 21);12;12;4376.519359194767;0.1113354941492337;63.63636363636363;-4.96616982121749;69125.05178579688;0.9800022017946736;37754.85198389053;36820.75628060916;36585.093786269616;36199.95543430746;37796.44024981134;37561.336837579955;37976.315853722495;37412.92445019863;36807.25461534774;38702.530830675714;35834.86710330292;36019.448343870084;-2.8885704004008335;0.04669333949084395;12;348;-3.4492815848836296;-2.8698813715275406;-2.5712138845950587;True
1990-01_2019-02;2019-03_2020-02;RO;gasolinac;ARIMA;(17, 1, 21);12;12;2178.734542381625;0.046741376699769153;54.54545454545455;3.5444126190680985;42927.73176031859;0.8493949930518204;37276.026398569724;33754.55508892331;35699.354133970686;34632.69994621409;34947.99890893158;37178.07434316497;36480.76356016328;35940.458023259176;35494.076138818884;36936.84103218057;34201.60964940733;35238.612962118714;-2.823420664386443;0.05500538745676103;12;336;-3.449962981927952;-2.870180642420163;-2.5713734527352607;False
1990-01_2018-02;2018-03_2019-02;RO;gasolinac;ARIMA;(17, 1, 21);12;12;1790.9434823092763;0.040378859164052476;54.54545454545455;-0.20065605902006828;35282.16661908211;0.44981855152705563;36657.55253418563;33726.04889804186;36969.47271073069;35607.34142071958;35628.96551158943;38391.50299007726;37288.34154000944;35215.377152572946;35932.46013331037;36514.08931920892;33244.86573757653;35176.88597510552;-2.870516393657594;0.048885533965034624;12;324;-3.450695263332383;-2.87050218926466;-2.5715449066453284;True
1990-01_2017-02;2017-03_2018-02;RO;gasolinac;ARIMA;(17, 1, 21);12;12;1903.0689374785798;0.04732149211087767;63.63636363636363;1.5440294890354926;30005.304993581998;0.6055990871363435;34373.92452112457;34479.35274127863;35839.551164755445;35365.1366259218;40659.58935524299;38814.77634596984;38913.596118007714;35287.39819444764;34772.62332136301;36870.63481575057;30918.87762590003;33819.03792803338;-2.924252695190898;0.04259955533918653;12;312;-3.4514843502727306;-2.8708485956333556;-2.571729625657462;True
1990-01_2016-02;2016-03_2017-02;RO;gasolinac;ARIMA;(17, 1, 21);12;12;1623.7144164976;0.03164555659690087;63.63636363636363;1.5588839668590588;25589.619442300816;0.3798151830052297;35612.3485133919;34352.48384652097;34628.51351999832;35274.75520068558;37796.203401535;35782.42785994883;37590.38418479283;35929.41491218682;34022.91970448117;36913.42632855027;32114.894154469515;34145.11422362673;-2.8201476747136933;0.05545295000632315;11;301;-3.452263435801039;-2.871190526189069;-2.571911967527952;False
1990-01_2015-02;2015-03_2016-02;RO;gasolinac;ARIMA;(17, 1, 21);12;12;2201.7236987919055;0.05329436218966661;72.72727272727273;-0.6271842818627584;26052.55687953147;0.4431563083518918;31017.339053557607;33896.29670526864;33635.10564452977;32697.39277207519;39088.75055502253;39080.28873978512;39210.02518302132;38408.92414810923;33319.619512970894;36293.52098570036;32798.9016459341;29857.792624914284;-2.8978870025554255;0.04559426264740219;11;289;-3.4531816058796143;-2.871593390724642;-2.5721268156511536;True
1990-01_2014-02;2014-03_2015-02;RO;gasolinac;ARIMA;(17, 1, 21);12;12;3068.425102707317;0.06521571302096286;63.63636363636363;4.745298912110125;48402.84209627116;0.4868618852309898;32326.88655685708;30906.150524233166;31521.7904664047;31923.034453034015;34812.24001565676;35506.04288299356;33691.37729522194;34487.386258419676;32628.047042046794;33105.65203621168;30347.97999103412;30346.061922022545;-2.736611794666362;0.06791425814943947;11;277;-3.4541800885158525;-2.872031361137725;-2.5723603999791473;False
